espnId,playerId,playerName,position,passingYards,passingTDs,rushingYards,rushingTDs,receivingYards,receivingTDs,receptions,targets,carries,week,season,epa,yards,tds
3117256,3117256,,,0.0,0,0.0,0,8.0,0,1,4,0,12,2025,0.08,8.0,0
2971573,2971573,,,0.0,0,0.0,0,0.0,0,0,0,3,12,2025,0.0,0.0,0
3930086,3930086,,,0.0,0,0.0,0,17.0,0,3,4,0,12,2025,0.17,17.0,0
4242433,4242433,,,0.0,0,0.0,0,21.0,0,2,4,0,12,2025,0.21,21.0,0
4372414,4372414,,,0.0,0,0.0,0,-3.0,0,1,3,0,12,2025,-0.03,-3.0,0
4586312,4586312,,,0.0,0,5.0,0,4.0,0,1,2,0,12,2025,0.09,9.0,0
4258173,4258173,,,0.0,0,0.0,0,55.0,0,3,3,0,12,2025,0.55,55.0,0
4243537,4243537,,,0.0,0,0.0,0,22.0,0,1,2,0,12,2025,0.22,22.0,0
4432758,4432758,,,0.0,0,0.0,0,0.0,0,1,0,0,12,2025,0.0,0.0,0
4379399,4379399,,,0.0,0,116.0,1,13.0,0,3,3,0,12,2025,1.8900000000000001,129.0,1
3128720,3128720,,,0.0,0,16.0,0,-1.0,0,1,1,0,12,2025,0.15,15.0,0
3918298,3918298,,,253.0,0,20.0,0,0.0,0,0,0,34,12,2025,2.73,273.0,0
4573699,4573699,,,0.0,0,0.0,0,26.0,0,2,2,0,12,2025,0.26,26.0,0
4039505,4039505,,,0.0,0,0.0,0,2.0,0,1,1,0,12,2025,0.02,2.0,0
3895856,3895856,,,0.0,0,0.0,0,54.0,1,5,6,0,12,2025,1.1400000000000001,54.0,1
4426496,4426496,,,0.0,0,0.0,0,0.0,0,0,2,0,12,2025,0.0,0.0,0
11122,11122,,,0.0,0,0.0,0,0.0,0,0,0,2,12,2025,0.0,0.0,0
3915411,3915411,,,0.0,0,7.0,0,45.0,0,3,3,0,12,2025,0.52,52.0,0
4686422,4686422,,,0.0,0,9.0,0,0.0,0,0,0,0,12,2025,0.09,9.0,0
4877706,4877706,,,0.0,0,0.0,0,38.0,1,4,9,0,12,2025,0.98,38.0,1
4242546,4242546,,,153.0,2,4.0,0,0.0,0,0,0,30,12,2025,2.77,157.0,2
4429059,4429059,,,0.0,0,74.0,0,-5.0,0,1,1,0,12,2025,0.6900000000000001,69.0,0
4373678,4373678,,,0.0,0,0.0,0,110.0,0,8,10,0,12,2025,1.1,110.0,0
4034948,4034948,,,0.0,0,2.0,0,0.0,0,0,0,0,12,2025,0.02,2.0,0
4373626,4373626,,,0.0,0,44.0,0,5.0,0,1,1,0,12,2025,0.49,49.0,0
3929645,3929645,,,0.0,0,0.0,0,46.0,0,6,7,0,12,2025,0.46,46.0,0
3871102,3871102,,,0.0,0,0.0,0,16.0,1,2,3,0,12,2025,0.76,16.0,1
3127306,3127306,,,0.0,0,0.0,0,14.0,0,1,1,0,12,2025,0.14,14.0,0
4430807,4430807,,,0.0,0,70.0,0,37.0,0,2,2,0,12,2025,1.07,107.0,0
3843945,3843945,,,0.0,0,0.0,0,0.0,0,0,1,0,12,2025,0.0,0.0,0
4682652,4682652,,,0.0,0,18.0,0,43.0,0,5,7,0,12,2025,0.61,61.0,0
4360689,4360689,,,243.0,0,22.0,0,0.0,0,0,0,43,12,2025,2.65,265.0,0
4573697,4573697,,,0.0,0,11.0,0,22.0,0,3,4,0,12,2025,0.33,33.0,0
4035020,4035020,,,0.0,0,0.0,0,24.0,0,3,3,0,12,2025,0.24,24.0,0
4360248,4360248,,,0.0,0,0.0,0,25.0,0,2,5,0,12,2025,0.25,25.0,0
4363551,4363551,,,0.0,0,0.0,0,18.0,0,3,3,0,12,2025,0.18,18.0,0
4361370,4361370,,,0.0,0,0.0,0,70.0,0,9,13,0,12,2025,0.7000000000000001,70.0,0
3043234,3043234,,,0.0,0,0.0,0,0.0,0,0,0,3,12,2025,0.0,0.0,0
4569559,4569559,,,0.0,0,0.0,0,37.0,0,3,7,0,12,2025,0.37,37.0,0
3054850,3054850,,,0.0,0,11.0,0,4.0,0,2,2,0,12,2025,0.15,15.0,0
4401823,4401823,,,0.0,0,0.0,0,0.0,0,1,0,0,12,2025,0.0,0.0,0
4034862,4034862,,,0.0,0,0.0,0,7.0,0,1,1,0,12,2025,0.07,7.0,0
14880,14880,,,199.0,2,5.0,0,0.0,0,0,0,23,12,2025,3.24,204.0,2
4259619,4259619,,,0.0,0,0.0,0,0.0,0,0,0,3,12,2025,0.0,0.0,0
3059839,3059839,,,0.0,0,0.0,0,0.0,0,1,0,0,12,2025,0.0,0.0,0
2468609,2468609,,,0.0,0,17.0,0,0.0,0,1,0,2,12,2025,0.17,17.0,0
4040655,4040655,,,0.0,0,0.0,0,74.0,1,3,3,0,12,2025,1.3399999999999999,74.0,1
4808839,4808839,,,0.0,0,0.0,0,58.0,0,2,2,0,12,2025,0.58,58.0,0
5081397,5081397,,,0.0,0,23.0,0,59.0,1,2,3,0,12,2025,1.42,82.0,1
4685702,4685702,,,0.0,0,47.0,2,0.0,0,0,0,0,12,2025,1.67,47.0,2
4432762,4432762,,,209.0,1,-1.0,0,0.0,0,0,0,20,12,2025,2.68,208.0,1
4372019,4372019,,,0.0,0,-3.0,0,0.0,0,0,0,0,12,2025,-0.03,-3.0,0
15864,15864,,,285.0,1,8.0,0,0.0,0,0,0,44,12,2025,3.5300000000000002,293.0,1
4241463,4241463,,,0.0,0,0.0,0,39.0,0,1,3,0,12,2025,0.39,39.0,0
4258620,4258620,,,0.0,0,0.0,0,0.0,0,0,0,1,12,2025,0.0,0.0,0
4034962,4034962,,,0.0,0,0.0,0,0.0,0,1,0,0,12,2025,0.0,0.0,0
2576414,2576414,,,0.0,0,2.0,0,18.0,0,3,3,0,12,2025,0.2,20.0,0
4428718,4428718,,,0.0,0,0.0,0,28.0,0,3,10,0,12,2025,0.28,28.0,0
5083076,5083076,,,0.0,0,4.0,0,40.0,0,4,6,0,12,2025,0.44,44.0,0
4432665,4432665,,,0.0,0,0.0,0,55.0,0,6,9,0,12,2025,0.55,55.0,0
4890973,4890973,,,0.0,0,50.0,0,58.0,1,8,8,0,12,2025,1.6800000000000002,108.0,1
2987743,2987743,,,0.0,0,0.0,0,0.0,0,1,0,0,12,2025,0.0,0.0,0
4429086,4429086,,,0.0,0,0.0,0,14.0,0,1,1,0,12,2025,0.14,14.0,0
3051909,3051909,,,0.0,0,0.0,0,0.0,0,0,0,2,12,2025,0.0,0.0,0
4613104,4613104,,,0.0,0,-6.0,0,8.0,0,1,1,0,12,2025,0.02,2.0,0
3040471,3040471,,,0.0,0,0.0,0,0.0,0,1,0,0,12,2025,0.0,0.0,0
4369863,4369863,,,0.0,0,0.0,0,5.0,0,1,3,0,12,2025,0.05,5.0,0
4432775,4432775,,,0.0,0,0.0,0,14.0,0,1,2,0,12,2025,0.14,14.0,0
4045305,4045305,,,0.0,0,0.0,0,36.0,0,4,4,0,12,2025,0.36,36.0,0
2577327,2577327,,,0.0,0,0.0,0,62.0,0,4,5,0,12,2025,0.62,62.0,0
3149687,3149687,,,0.0,0,21.0,0,5.0,0,1,1,0,12,2025,0.26,26.0,0
4036378,4036378,,,139.0,0,15.0,0,0.0,0,0,0,21,12,2025,1.54,154.0,0
4361432,4361432,,,0.0,0,0.0,0,23.0,0,2,3,0,12,2025,0.23,23.0,0
4036133,4036133,,,0.0,0,0.0,0,19.0,0,4,4,0,12,2025,0.19,19.0,0
4242512,4242512,,,7.0,0,3.0,0,0.0,0,0,0,1,12,2025,0.1,10.0,0
4433970,4433970,,,87.0,0,10.0,0,0.0,0,1,0,19,12,2025,0.97,97.0,0
4428850,4428850,,,0.0,0,0.0,0,32.0,0,2,4,0,12,2025,0.32,32.0,0
3042519,3042519,,,0.0,0,41.0,0,16.0,0,3,4,0,12,2025,0.5700000000000001,57.0,0
4262921,4262921,,,0.0,0,0.0,0,48.0,0,4,6,0,12,2025,0.48,48.0,0
4379401,4379401,,,0.0,0,0.0,0,11.0,0,1,1,0,12,2025,0.11,11.0,0
4887558,4887558,,,0.0,0,107.0,2,18.0,0,2,2,0,12,2025,2.45,125.0,2
4360569,4360569,,,0.0,0,42.0,0,0.0,0,0,0,0,12,2025,0.42,42.0,0
4429205,4429205,,,0.0,0,0.0,0,0.0,0,0,1,0,12,2025,0.0,0.0,0
4360086,4360086,,,0.0,0,0.0,0,1.0,0,1,1,0,12,2025,0.01,1.0,0
16339,16339,,,0.0,0,0.0,0,0.0,0,0,0,3,12,2025,0.0,0.0,0
16460,16460,,,0.0,0,0.0,0,0.0,0,0,1,0,12,2025,0.0,0.0,0
4382466,4382466,,,0.0,0,0.0,0,0.0,0,0,1,0,12,2025,0.0,0.0,0
3921690,3921690,,,0.0,0,0.0,0,4.0,0,1,1,0,12,2025,0.04,4.0,0
4248528,4248528,,,0.0,0,0.0,0,49.0,0,5,7,0,12,2025,0.49,49.0,0
4567104,4567104,,,0.0,0,0.0,0,0.0,0,0,0,2,12,2025,0.0,0.0,0
3932335,3932335,,,0.0,0,0.0,0,0.0,0,1,0,0,12,2025,0.0,0.0,0
4428085,4428085,,,0.0,0,0.0,0,7.0,0,1,2,0,12,2025,0.07,7.0,0
4569173,4569173,,,0.0,0,5.0,0,5.0,0,1,2,0,12,2025,0.1,10.0,0
4036131,4036131,,,0.0,0,0.0,0,9.0,0,1,1,0,12,2025,0.09,9.0,0
2991662,2991662,,,0.0,0,0.0,0,30.0,0,2,6,0,12,2025,0.3,30.0,0
3116164,3116164,,,0.0,0,0.0,0,35.0,0,4,6,0,12,2025,0.35000000000000003,35.0,0
4429022,4429022,,,0.0,0,0.0,0,15.0,0,2,2,0,12,2025,0.15,15.0,0
4360234,4360234,,,0.0,0,0.0,0,0.0,0,0,0,2,12,2025,0.0,0.0,0
4613202,4613202,,,0.0,0,0.0,0,18.0,0,1,1,0,12,2025,0.18,18.0,0
3046439,3046439,,,0.0,0,0.0,0,115.0,1,7,10,0,12,2025,1.75,115.0,1
4432710,4432710,,,0.0,0,66.0,0,15.0,0,3,4,0,12,2025,0.81,81.0,0
3050481,3050481,,,0.0,0,0.0,0,9.0,0,1,1,0,12,2025,0.09,9.0,0
4427095,4427095,,,0.0,0,14.0,0,37.0,0,1,1,0,12,2025,0.51,51.0,0
4257188,4257188,,,0.0,0,0.0,0,0.0,0,0,1,0,12,2025,0.0,0.0,0
4368003,4368003,,,0.0,0,5.0,0,61.0,0,4,7,0,12,2025,0.66,66.0,0
3886812,3886812,,,14.0,0,0.0,0,0.0,0,0,0,1,12,2025,0.14,14.0,0
3043275,3043275,,,0.0,0,0.0,0,39.0,0,3,4,0,12,2025,0.39,39.0,0
4239993,4239993,,,0.0,0,0.0,0,31.0,0,5,6,0,12,2025,0.31,31.0,0
4431452,4431452,,,294.0,1,22.0,0,0.0,0,0,0,35,12,2025,3.7600000000000002,316.0,1
3127310,3127310,,,0.0,0,0.0,0,0.0,0,1,1,0,12,2025,0.0,0.0,0
11252,11252,,,183.0,1,3.0,0,0.0,0,0,0,37,12,2025,2.46,186.0,1
4362238,4362238,,,0.0,0,107.0,0,23.0,0,2,4,0,12,2025,1.3,130.0,0
4429299,4429299,,,0.0,0,5.0,0,0.0,0,0,1,0,12,2025,0.05,5.0,0
2976212,2976212,,,0.0,0,0.0,0,20.0,0,2,3,0,12,2025,0.2,20.0,0
4690070,4690070,,,0.0,0,0.0,0,29.0,1,2,6,0,12,2025,0.8899999999999999,29.0,1
