"player_id","player","week","position","stock_value","stock_change","last_game_delta","avg_epa","yards","tds","espnId"
"4249400","Cephus Johnson III","0","","-0.032","0.0","0.0","0.0","0.0","0","4249400"
"3047968","Chad Beebe","0","","-0.032","0.0","0.0","0.0","0.0","0","3047968"
"4573243","Chandler Brayboy","0","","-0.032","0.0","0.0","0.0","0.0","0","4573243"
"4241397","Charleston Rambo","0","","0.0038","0.0","0.0","0.0","0.0","0","4241397"
"4367186","Chase Cota","0","","-0.023","0.0","0.0","0.0","0.0","0","4367186"
"4431268","Chimere Dike","0","","0.0038","0.0","0.0","0.0","0.0","0","4431268"
"4369886","Chris Blair","0","","0.0931","0.0","0.0","0.0","0.0","0","4369886"
"4242991","Chris Coleman","0","","-0.023","0.0","0.0","0.0","0.0","0","4242991"
"2578533","Chris Conley","0","","0.0306","0.0","0.0","0.0","0.0","0","2578533"
"3932429","Chris Finke","0","","-0.0141","0.0","0.0","0.0","0.0","0","3932429"
"3116165","Chris Godwin Jr.","0","","0.0306","0.0","0.0","0.0","0.0","0","3116165"
"3122430","Chris Lacy","0","","-0.023","0.0","0.0","0.0","0.0","0","3122430"
"4361370","Chris Olave","0","","0.0574","0.0","0.0","0.0","0.0","0","4361370"
"3126002","Christian Blake","0","","-0.0052","0.0","0.0","0.0","0.0","0","3126002"
"4248528","Christian Watson","0","","0.0842","0.0","0.0","0.0","0.0","0","4248528"
"4031087","Cody Chrest","0","","-0.023","0.0","0.0","0.0","0.0","0","4031087"
"4241983","Cody White","0","","-0.023","0.0","0.0","0.0","0.0","0","4241983"
"15349","Cole Beasley","0","","0.0663","0.0","0.0","0.0","0.0","0","15349"
"5192448","Cole Burgess","0","","-0.0052","0.0","0.0","0.0","0.0","0","5192448"
"4578436","Coleman Owen","0","","0.0485","0.0","0.0","0.0","0.0","0","4578436"
"4039043","Collin Johnson","0","","-0.0141","0.0","0.0","0.0","0.0","0","4039043"
"4242545","Connor Wedington","0","","-0.023","0.0","0.0","0.0","0.0","0","4242545"
"2977187","Cooper Kupp","0","","0.0217","0.0","0.0","0.0","0.0","0","2977187"
"2978929","Corey Coleman","0","","0.0038","0.0","0.0","0.0","0.0","0","2978929"
"3042778","Corey Davis","0","","-0.0052","0.0","0.0","0.0","0.0","0","3042778"
"4426479","Cornelius Johnson","0","","-0.0052","0.0","0.0","0.0","0.0","0","4426479"
"4035465","Cornell Powell","0","","0.0753","0.0","0.0","0.0","0.0","0","4035465"
"3128429","Courtland Sutton","0","","0.0574","0.0","0.0","0.0","0.0","0","3128429"
"4565172","Courtney Jackson","0","","-0.023","0.0","0.0","0.0","0.0","0","4565172"
"3121427","Curtis Samuel","0","","0.0038","0.0","0.0","0.0","0.0","0","3121427"
"4249030","D.J. Montgomery","0","","-0.0052","0.0","0.0","0.0","0.0","0","4249030"
"3115394","DJ Chark","0","","-0.0052","0.0","0.0","0.0","0.0","0","3115394"
"3915416","DJ Moore","0","","0.0217","0.0","0.0","0.0","0.0","0","3915416"
"4036211","DJ Turner","0","","-0.023","0.0","0.0","0.0","0.0","0","4036211"
"4047650","DK Metcalf","0","","0.0306","0.0","0.0","0.0","0.0","0","4047650"
"4242505","Daewood Davis","0","","-0.032","0.0","0.0","0.0","0.0","0","4242505"
"4250864","Dai'Jean Dixon","0","","-0.023","0.0","0.0","0.0","0.0","0","4250864"
"2577667","Damiere Byrd","0","","-0.0141","0.0","0.0","0.0","0.0","0","2577667"
"4360644","Daniel Arias","0","","-0.032","0.0","0.0","0.0","0.0","0","4360644"
"4430875","Daniel Jackson","0","","-0.0052","0.0","0.0","0.0","0.0","0","4430875"
"4242330","Danny Davis","0","","-0.0052","0.0","0.0","0.0","0.0","0","4242330"
"4689546","Danny Gray","0","","-0.0052","0.0","0.0","0.0","0.0","0","4689546"
"5083198","Darius Lassiter","0","","-0.023","0.0","0.0","0.0","0.0","0","5083198"
"3916945","Darius Slayton","0","","0.0038","0.0","0.0","0.0","0.0","0","3916945"
"4040655","Darnell Mooney","0","","0.0217","0.0","0.0","0.0","0.0","0","4040655"
"3120588","Darrius Shepherd","0","","-0.0141","0.0","0.0","0.0","0.0","0","3120588"
"3120659","Daurice Fountain","0","","-0.032","0.0","0.0","0.0","0.0","0","3120659"
"16800","Davante Adams","0","","0.0395","0.0","0.0","0.0","0.0","0","16800"
"4570409","David Bell","0","","0.0127","0.0","0.0","0.0","0.0","0","4570409"
"4370374","David Durden","0","","-0.0141","0.0","0.0","0.0","0.0","0","4370374"
"3871102","David Sills V","0","","0.0127","0.0","0.0","0.0","0.0","0","3871102"
"5215032","David Wallis","0","","-0.023","0.0","0.0","0.0","0.0","0","5215032"
"3933568","Davion Davis","0","","0.0485","0.0","0.0","0.0","0.0","0","3933568"
"4262900","Daylen Baldwin","0","","-0.0052","0.0","0.0","0.0","0.0","0","4262900"
"4428763","Dayton Wade","0","","-0.023","0.0","0.0","0.0","0.0","0","4428763"
"4240661","Dazz Newsome","0","","-0.023","0.0","0.0","0.0","0.0","0","4240661"
"15795","DeAndre Hopkins","0","","0.0038","0.0","0.0","0.0","0.0","0","15795"
"4427095","DeMario Douglas","0","","0.0127","0.0","0.0","0.0","0.0","0","4427095"
"4374496","DeMichael Harris","0","","-0.023","0.0","0.0","0.0","0.0","0","4374496"
"11283","DeSean Jackson","0","","-0.0141","0.0","0.0","0.0","0.0","0","11283"
"2576623","DeVante Parker","0","","0.0038","0.0","0.0","0.0","0.0","0","2576623"
"4241478","DeVonta Smith","0","","0.0753","0.0","0.0","0.0","0.0","0","4241478"
"3126486","Deebo Samuel","0","","0.0663","0.0","0.0","0.0","0.0","0","3126486"
"3043116","Demarcus Robinson","0","","-0.032","0.0","0.0","0.0","0.0","0","3043116"
"4572786","Dennis Houston","0","","-0.032","0.0","0.0","0.0","0.0","0","4572786"
"4035403","Denzel Mims","0","","-0.023","0.0","0.0","0.0","0.0","0","4035403"
"3728254","Deon Cain","0","","0.0038","0.0","0.0","0.0","0.0","0","3728254"
"3932935","Deontay Burnett","0","","0.0395","0.0","0.0","0.0","0.0","0","3932935"
"5209094","Derek Slywka","0","","0.0038","0.0","0.0","0.0","0.0","0","5209094"
"4569995","Derek Wright","0","","-0.032","0.0","0.0","0.0","0.0","0","4569995"
"4569559","Devaughn Vele","0","","0.1","0.0","0.0","0.0","0.0","0","4569559"
"4374187","Deven Thompkins","0","","-0.0052","0.0","0.0","0.0","0.0","0","4374187"
"4374298","Devon Williams","0","","-0.023","0.0","0.0","0.0","0.0","0","4374298"
"4696882","Devontez Walker","0","","-0.023","0.0","0.0","0.0","0.0","0","4696882"
"4036026","Dez Fitzpatrick","0","","-0.023","0.0","0.0","0.0","0.0","0","4036026"
"4054085","Dezmon Patmon","0","","0.0127","0.0","0.0","0.0","0.0","0","4054085"
"4038460","Dillon Stoner","0","","0.0127","0.0","0.0","0.0","0.0","0","4038460"
"4360649","Dimitri Stanley","0","","0.0038","0.0","0.0","0.0","0.0","0","4360649"
"3932905","Diontae Johnson","0","","-0.023","0.0","0.0","0.0","0.0","0","3932905"
"4432775","Dont'e Thornton Jr.","0","","-0.0141","0.0","0.0","0.0","0.0","0","4432775"
"4565297","Dontae Fleming","0","","0.0127","0.0","0.0","0.0","0.0","0","4565297"
"4567240","Dontario Drummond","0","","0.0127","0.0","0.0","0.0","0.0","0","4567240"
"4372039","Dontay Demus Jr.","0","","0.0038","0.0","0.0","0.0","0.0","0","4372039"
"4428850","Dontayvion Wicks","0","","0.0753","0.0","0.0","0.0","0.0","0","4428850"
"4711055","Dorian Singer","0","","0.0127","0.0","0.0","0.0","0.0","0","4711055"
"4426502","Drake London","0","","0.1","0.0","0.0","0.0","0.0","0","4426502"
"4360282","Drake Stoops","0","","0.0485","0.0","0.0","0.0","0.0","0","4360282"
"4685037","Duece Watts","0","","-0.023","0.0","0.0","0.0","0.0","0","4685037"
"4363551","Dylan Drummond","0","","-0.0052","0.0","0.0","0.0","0.0","0","4363551"
"4775266","Dymere Miller","0","","-0.023","0.0","0.0","0.0","0.0","0","4775266"
"4245174","Easop Winston Jr.","0","","0.0217","0.0","0.0","0.0","0.0","0","4245174"
"4430288","Eli Pancol","0","","0.0038","0.0","0.0","0.0","0.0","0","4430288"
"4883647","Elic Ayomanor","0","","0.0127","0.0","0.0","0.0","0.0","0","4883647"
"4241588","Elijah Cooks","0","","0.0306","0.0","0.0","0.0","0.0","0","4241588"
"4372414","Elijah Moore","0","","-0.0052","0.0","0.0","0.0","0.0","0","4372414"
"4429184","Elijhah Badger","0","","-0.023","0.0","0.0","0.0","0.0","0","4429184"
"4567750","Emeka Egbuka","0","","0.0663","0.0","0.0","0.0","0.0","0","4567750"
"4362186","Erik Ezukanma","0","","0.0127","0.0","0.0","0.0","0.0","0","4362186"
"4062711","Ethan Fernea","0","","-0.023","0.0","0.0","0.0","0.0","0","4062711"
"4047836","Frank Darby","0","","-0.0141","0.0","0.0","0.0","0.0","0","4047836"
"4034950","Freddie Swain","0","","-0.023","0.0","0.0","0.0","0.0","0","4034950"
"4243537","Gabe Davis","0","","-0.0141","0.0","0.0","0.0","0.0","0","4243537"
"4877203","Gage Larvadain","0","","0.0038","0.0","0.0","0.0","0.0","0","4877203"
"4429847","Garrett Greene","0","","0.0127","0.0","0.0","0.0","0.0","0","4429847"
"4569618","Garrett Wilson","0","","-0.0141","0.0","0.0","0.0","0.0","0","4569618"
"3916071","Gary Jennings","0","","0.0753","0.0","0.0","0.0","0.0","0","3916071"
"4259174","Gavin Holmes","0","","-0.023","0.0","0.0","0.0","0.0","0","4259174"
"4426354","George Pickens","0","","0.1","0.0","0.0","0.0","0.0","0","4426354"
"3115913","Geronimo Allison","0","","-0.032","0.0","0.0","0.0","0.0","0","3115913"
"4427569","Giles Jackson","0","","-0.0141","0.0","0.0","0.0","0.0","0","4427569"
"4879650","Grant DuBose","0","","-0.023","0.0","0.0","0.0","0.0","0","4879650"
"4037235","Greg Dortch","0","","-0.0052","0.0","0.0","0.0","0.0","0","4037235"
"3040035","Greg Ward","0","","-0.023","0.0","0.0","0.0","0.0","0","3040035"
"4239691","Griffin Hebert","0","","0.0127","0.0","0.0","0.0","0.0","0","4239691"
"3917940","Hakeem Butler","0","","-0.032","0.0","0.0","0.0","0.0","0","3917940"
"4879189","Hal Presley","0","","-0.023","0.0","0.0","0.0","0.0","0","4879189"
"4241372","Hollywood Brown","0","","-0.0052","0.0","0.0","0.0","0.0","0","4241372"
"3135321","Hunter Renfrow","0","","-0.0141","0.0","0.0","0.0","0.0","0","3135321"
"4426528","Ife Adeyi","0","","-0.032","0.0","0.0","0.0","0.0","0","4426528"
"4240573","Ihmir Smith-Marsette","0","","-0.023","0.0","0.0","0.0","0.0","0","4240573"
"5123663","Isaac TeSlaa","0","","-0.0052","0.0","0.0","0.0","0.0","0","5123663"
"4808839","Isaiah Bond","0","","-0.0141","0.0","0.0","0.0","0.0","0","4808839"
"4248504","Isaiah Coulter","0","","0.0127","0.0","0.0","0.0","0.0","0","4248504"
"3124069","Isaiah Ford","0","","-0.0141","0.0","0.0","0.0","0.0","0","3124069"
"4242540","Isaiah Hodgins","0","","-0.023","0.0","0.0","0.0","0.0","0","4242540"
"3128724","Isaiah McKenzie","0","","-0.0052","0.0","0.0","0.0","0.0","0","3128724"
"4428116","Isaiah Neyor","0","","-0.0141","0.0","0.0","0.0","0.0","0","4428116"
"4569371","Isaiah Williams","0","","-0.032","0.0","0.0","0.0","0.0","0","4569371"
"4247942","Isaiah Winstead","0","","-0.023","0.0","0.0","0.0","0.0","0","4247942"
"4576845","Isaiah Wooden","0","","-0.023","0.0","0.0","0.0","0.0","0","4576845"
"3916129","Isaiah Zuber","0","","-0.032","0.0","0.0","0.0","0.0","0","3916129"
"3039968","Ishmael Hyman","0","","-0.023","0.0","0.0","0.0","0.0","0","3039968"
"3931397","J.J. Arcega-Whiteside","0","","0.0217","0.0","0.0","0.0","0.0","0","3931397"
"3910287","J.J. Koski","0","","-0.032","0.0","0.0","0.0","0.0","0","3910287"
"5192438","JJ Laap","0","","-0.0052","0.0","0.0","0.0","0.0","0","5192438"
"4685183","JP Richardson","0","","0.0127","0.0","0.0","0.0","0.0","0","4685183"
"3917569","Ja'Marcus Bradley","0","","-0.0052","0.0","0.0","0.0","0.0","0","3917569"
"4362628","Ja'Marr Chase","0","","0.1","0.0","0.0","0.0","0.0","0","4362628"
"4876995","Ja'seem Reed","0","","-0.023","0.0","0.0","0.0","0.0","0","4876995"
"5160748","JaQuae Jackson","0","","-0.0141","0.0","0.0","0.0","0.0","0","5160748"
"4568063","JaVonta Payton","0","","-0.0141","0.0","0.0","0.0","0.0","0","4568063"
"4603186","Jack Bech","0","","0.0038","0.0","0.0","0.0","0.0","0","4603186"
"4038966","Jack Sorenson","0","","0.0038","0.0","0.0","0.0","0.0","0","4038966"
"4360233","Jacob Copeland","0","","-0.032","0.0","0.0","0.0","0.0","0","4360233"
"4575665","Jacob Cowing","0","","-0.0052","0.0","0.0","0.0","0.0","0","4575665"
"5083297","Jacoby Jones","0","","-0.023","0.0","0.0","0.0","0.0","0","5083297"
"4567784","Jacolby George","0","","-0.023","0.0","0.0","0.0","0.0","0","4567784"
"4384952","Jadakis Bonds","0","","-0.0052","0.0","0.0","0.0","0.0","0","4384952"
"4581750","Jaden Smith","0","","-0.023","0.0","0.0","0.0","0.0","0","4581750"
"4426370","Jadon Haselwood","0","","-0.0141","0.0","0.0","0.0","0.0","0","4426370"
"4368287","Jadon Janke","0","","-0.023","0.0","0.0","0.0","0.0","0","4368287"
"4361351","Jaelen Gill","0","","-0.0052","0.0","0.0","0.0","0.0","0","4361351"
"4361409","Jahan Dotson","0","","-0.0052","0.0","0.0","0.0","0.0","0","4361409"
"4571935","Jahmal Banks","0","","-0.023","0.0","0.0","0.0","0.0","0","4571935"
"4361029","Jaivon Heiligh","0","","-0.023","0.0","0.0","0.0","0.0","0","4361029"
"3916433","Jakobi Meyers","0","","0.0663","0.0","0.0","0.0","0.0","0","3916433"
"5178972","Jakobie Keeney-James","0","","-0.032","0.0","0.0","0.0","0.0","0","5178972"
"4037311","Jalen Camp","0","","-0.023","0.0","0.0","0.0","0.0","0","4037311"
"4695883","Jalen Coker","0","","0.0485","0.0","0.0","0.0","0.0","0","4695883"
"3932430","Jalen Guyton","0","","0.0217","0.0","0.0","0.0","0.0","0","3932430"
"4430834","Jalen McMillan","0","","-0.023","0.0","0.0","0.0","0.0","0","4430834"
"4382466","Jalen Nailor","0","","-0.032","0.0","0.0","0.0","0.0","0","4382466"
"4241802","Jalen Reagor","0","","0.0127","0.0","0.0","0.0","0.0","0","4241802"
"4608294","Jalen Sample","0","","-0.032","0.0","0.0","0.0","0.0","0","4608294"
"4692590","Jalin Hyatt","0","","0.0127","0.0","0.0","0.0","0.0","0","4692590"
"4429362","Jalon Calhoun","0","","-0.0052","0.0","0.0","0.0","0.0","0","4429362"
"4892576","Jamaal Pritchett","0","","0.0574","0.0","0.0","0.0","0.0","0","4892576"
"4428678","Jamari Thrash","0","","-0.032","0.0","0.0","0.0","0.0","0","4428678"
"3916204","James Proche II","0","","-0.023","0.0","0.0","0.0","0.0","0","3916204"
"3122449","James Washington","0","","-0.023","0.0","0.0","0.0","0.0","0","3122449"
"4426388","Jameson Williams","0","","0.1","0.0","0.0","0.0","0.0","0","4426388"
"2576716","Jamison Crowder","0","","-0.0052","0.0","0.0","0.0","0.0","0","2576716"
"4692972","Jamoi Mayes","0","","-0.032","0.0","0.0","0.0","0.0","0","4692972"
"4362650","Jaray Jenkins","0","","-0.0141","0.0","0.0","0.0","0.0","0","4362650"
"4430681","Jared Wayne","0","","-0.0052","0.0","0.0","0.0","0.0","0","4430681"
"16790","Jarvis Landry","0","","-0.032","0.0","0.0","0.0","0.0","0","16790"
"4069806","Jason Moore","0","","-0.023","0.0","0.0","0.0","0.0","0","4069806"
"3886598","Jauan Jennings","0","","0.0485","0.0","0.0","0.0","0.0","0","3886598"
"4692022","Javon Baker","0","","-0.023","0.0","0.0","0.0","0.0","0","4692022"
"4035019","Javon Wims","0","","0.0038","0.0","0.0","0.0","0.0","0","4035019"
"4430878","Jaxon Smith-Njigba","0","","0.0127","0.0","0.0","0.0","0.0","0","4430878"
"4877706","Jayden Higgins","0","","0.0485","0.0","0.0","0.0","0.0","0","4877706"
"2978308","Jaydon Mickens","0","","-0.0052","0.0","0.0","0.0","0.0","0","2978308"
"4379405","Jaylen Johnson","0","","-0.0052","0.0","0.0","0.0","0.0","0","4379405"
"4372016","Jaylen Waddle","0","","0.0395","0.0","0.0","0.0","0.0","0","4372016"
"4602667","Jaylin Lane","0","","-0.032","0.0","0.0","0.0","0.0","0","4602667"
"4586312","Jaylin Noel","0","","-0.032","0.0","0.0","0.0","0.0","0","4586312"
"3909416","Jaylon Moore","0","","0.0127","0.0","0.0","0.0","0.0","0","3909416"
"4368341","Je'Quan Burton","0","","-0.0052","0.0","0.0","0.0","0.0","0","4368341"
"4282647","Jeff Cotton","0","","0.0038","0.0","0.0","0.0","0.0","0","4282647"
"4572655","Jeremiah Webb","0","","0.0217","0.0","0.0","0.0","0.0","0","4572655"
"4430254","Jerjuan Newton","0","","0.0127","0.0","0.0","0.0","0.0","0","4430254"
"4429033","Jermaine Burton","0","","0.0038","0.0","0.0","0.0","0.0","0","4429033"
"5145769","Jerome Kapp","0","","-0.023","0.0","0.0","0.0","0.0","0","5145769"
"4383723","Jerreth Sterns","0","","0.0127","0.0","0.0","0.0","0.0","0","4383723"
"4426330","Jerrion Ealy","0","","-0.0141","0.0","0.0","0.0","0.0","0","4426330"
"4241463","Jerry Jeudy","0","","0.0217","0.0","0.0","0.0","0.0","0","4241463"
"4360637","Jeshaun Jones","0","","0.0306","0.0","0.0","0.0","0.0","0","4360637"
"4379569","Jesse Matthews","0","","-0.0141","0.0","0.0","0.0","0.0","0","4379569"
"4431142","Jimmy Holiday","0","","-0.023","0.0","0.0","0.0","0.0","0","4431142"
"4696907","Joaquin Davis","0","","-0.0141","0.0","0.0","0.0","0.0","0","4696907"
"4037591","Joe Reed","0","","-0.0052","0.0","0.0","0.0","0.0","0","4037591"
"16804","John Brown","0","","-0.032","0.0","0.0","0.0","0.0","0","16804"
"4373673","John Hightower","0","","-0.032","0.0","0.0","0.0","0.0","0","4373673"
"4569510","John Jackson","0","","0.0038","0.0","0.0","0.0","0.0","0","4569510"
"4887705","John Jiles","0","","0.0395","0.0","0.0","0.0","0.0","0","4887705"
"4567096","John Metchie III","0","","0.0663","0.0","0.0","0.0","0.0","0","4567096"
"3052177","John Ross","0","","-0.0141","0.0","0.0","0.0","0.0","0","3052177"
"4242504","Johnny Johnson III","0","","-0.0052","0.0","0.0","0.0","0.0","0","4242504"
"4695358","Johnny King","0","","-0.023","0.0","0.0","0.0","0.0","0","4695358"
"4686104","Johnny Wilson","0","","0.0395","0.0","0.0","0.0","0.0","0","4686104"
"4429205","Jordan Addison","0","","0.0931","0.0","0.0","0.0","0.0","0","4429205"
"4687373","Jordan Bly","0","","-0.023","0.0","0.0","0.0","0.0","0","4687373"
"4594444","Jordan Moore","0","","0.0038","0.0","0.0","0.0","0.0","0","4594444"
"4569382","Jordan Whittington","0","","-0.032","0.0","0.0","0.0","0.0","0","4569382"
"4360979","Jose Barbon","0","","-0.023","0.0","0.0","0.0","0.0","0","4360979"
"4426426","Joseph Ngata","0","","-0.023","0.0","0.0","0.0","0.0","0","4426426"
"4361736","Joseph Scates","0","","-0.023","0.0","0.0","0.0","0.0","0","4361736"
"4259976","Josh Ali","0","","-0.032","0.0","0.0","0.0","0.0","0","4259976"
"4688813","Josh Downs","0","","0.0306","0.0","0.0","0.0","0.0","0","4688813"
"4034944","Josh Hammond","0","","-0.023","0.0","0.0","0.0","0.0","0","4034944"
"4575558","Josh Kelly","0","","-0.0141","0.0","0.0","0.0","0.0","0","4575558"
"3115330","Josh Malone","0","","-0.032","0.0","0.0","0.0","0.0","0","3115330"
"3115306","Josh Reynolds","0","","0.0663","0.0","0.0","0.0","0.0","0","3115306"
"4362862","Josh Vann","0","","-0.032","0.0","0.0","0.0","0.0","0","4362862"
"4426893","Joshua Cephus","0","","0.0038","0.0","0.0","0.0","0.0","0","4426893"
"4242433","Joshua Palmer","0","","0.0127","0.0","0.0","0.0","0.0","0","4242433"
"3120348","JuJu Smith-Schuster","0","","-0.032","0.0","0.0","0.0","0.0","0","3120348"
"4696062","Juice Wells Jr.","0","","-0.023","0.0","0.0","0.0","0.0","0","4696062"
"4244768","Julian Hicks","0","","0.0127","0.0","0.0","0.0","0.0","0","4244768"
"13982","Julio Jones","0","","0.0127","0.0","0.0","0.0","0.0","0","13982"
"4244727","Justin Hall","0","","0.0217","0.0","0.0","0.0","0.0","0","4244727"
"4262921","Justin Jefferson","0","","0.0306","0.0","0.0","0.0","0.0","0","4262921"
"4240075","Justin Marshall","0","","-0.032","0.0","0.0","0.0","0.0","0","4240075"
"3118892","Justin Watson","0","","-0.0141","0.0","0.0","0.0","0.0","0","3118892"
"4360306","Justyn Ross","0","","-0.032","0.0","0.0","0.0","0.0","0","4360306"
"3128317","Juwann Winfree","0","","-0.023","0.0","0.0","0.0","0.0","0","3128317"
"3916566","K.J. Osborn","0","","0.0127","0.0","0.0","0.0","0.0","0","3916566"
"4240380","KJ Hamler","0","","0.0127","0.0","0.0","0.0","0.0","0","4240380"
"3676833","KaVontae Turpin","0","","-0.0052","0.0","0.0","0.0","0.0","0","3676833"
"4240819","Kade Warner","0","","-0.032","0.0","0.0","0.0","0.0","0","4240819"
"4431509","Kaden Prather","0","","-0.032","0.0","0.0","0.0","0.0","0","4431509"
"2973405","Kalif Raymond","0","","-0.0052","0.0","0.0","0.0","0.0","0","2973405"
"4240866","Kalil Pimpleton","0","","-0.032","0.0","0.0","0.0","0.0","0","4240866"
