espnId,playerId,playerName,position,passingYards,passingTDs,rushingYards,rushingTDs,receivingYards,receivingTDs,receptions,targets,carries,week,season,epa,yards,tds
4569371,4569371,,,0.0,0,4.0,0,2.0,0,1,4,1,11,2025,0.06,6.0,0
2991662,2991662,,,0.0,0,0.0,0,64.0,0,4,5,0,11,2025,0.64,64.0,0
4362887,4362887,,,116.0,1,67.0,1,0.0,0,0,1,26,11,2025,3.0300000000000002,183.0,2
3139602,3139602,,,0.0,0,6.0,0,0.0,0,0,0,0,11,2025,0.06,6.0,0
4427366,4427366,,,0.0,0,58.0,0,6.0,0,2,2,0,11,2025,0.64,64.0,0
4613202,4613202,,,0.0,0,0.0,0,0.0,0,0,3,0,11,2025,0.0,0.0,0
3046439,3046439,,,0.0,0,0.0,0,45.0,0,4,6,0,11,2025,0.45,45.0,0
4432710,4432710,,,0.0,0,62.0,2,31.0,1,5,5,0,11,2025,2.73,93.0,3
4808766,4808766,,,0.0,0,0.0,0,30.0,0,4,4,0,11,2025,0.3,30.0,0
4427095,4427095,,,0.0,0,-5.0,0,36.0,0,3,3,0,11,2025,0.31,31.0,0
3925350,3925350,,,0.0,0,0.0,0,0.0,0,1,0,0,11,2025,0.0,0.0,0
4597500,4597500,,,0.0,0,0.0,0,10.0,0,1,6,0,11,2025,0.1,10.0,0
4567096,4567096,,,0.0,0,0.0,0,45.0,1,3,3,0,11,2025,1.05,45.0,1
4361372,4361372,,,0.0,0,0.0,0,23.0,0,4,5,0,11,2025,0.23,23.0,0
4431452,4431452,,,281.0,1,2.0,0,0.0,0,0,0,34,11,2025,3.43,283.0,1
2976212,2976212,,,0.0,0,0.0,0,105.0,0,9,11,0,11,2025,1.05,105.0,0
4569923,4569923,,,0.0,0,0.0,0,0.0,0,0,0,3,11,2025,0.0,0.0,0
4695404,4695404,,,0.0,0,11.0,0,0.0,0,0,1,0,11,2025,0.11,11.0,0
4808839,4808839,,,0.0,0,8.0,0,0.0,0,0,1,0,11,2025,0.08,8.0,0
5081397,5081397,,,0.0,0,19.0,0,0.0,0,0,1,0,11,2025,0.19,19.0,0
3116365,3116365,,,0.0,0,35.0,1,32.0,0,3,5,0,11,2025,1.27,67.0,1
4685702,4685702,,,0.0,0,59.0,0,0.0,0,0,2,0,11,2025,0.59,59.0,0
3045474,3045474,,,0.0,0,0.0,0,0.0,0,1,0,0,11,2025,0.0,0.0,0
4241424,4241424,,,0.0,0,0.0,0,0.0,0,0,1,0,11,2025,0.0,0.0,0
4432762,4432762,,,47.0,0,16.0,0,0.0,0,0,0,16,11,2025,0.63,63.0,0
4372019,4372019,,,0.0,0,2.0,0,0.0,0,0,0,0,11,2025,0.02,2.0,0
4241463,4241463,,,0.0,0,0.0,0,21.0,0,3,7,0,11,2025,0.21,21.0,0
4241263,4241263,,,0.0,0,0.0,0,0.0,0,0,1,0,11,2025,0.0,0.0,0
15795,15795,,,0.0,0,0.0,0,11.0,0,1,4,0,11,2025,0.11,11.0,0
4877203,4877203,,,0.0,0,0.0,0,0.0,0,0,1,0,11,2025,0.0,0.0,0
4258620,4258620,,,0.0,0,0.0,0,0.0,0,0,0,3,11,2025,0.0,0.0,0
4242208,4242208,,,0.0,0,0.0,0,0.0,0,1,0,0,11,2025,0.0,0.0,0
4690013,4690013,,,0.0,0,0.0,0,15.0,0,1,1,0,11,2025,0.15,15.0,0
3123076,3123076,,,0.0,0,0.0,0,7.0,0,1,2,0,11,2025,0.07,7.0,0
5083076,5083076,,,0.0,0,0.0,0,26.0,0,2,5,0,11,2025,0.26,26.0,0
4596334,4596334,,,0.0,0,31.0,0,23.0,0,2,3,0,11,2025,0.54,54.0,0
4361050,4361050,,,0.0,0,0.0,0,15.0,0,2,3,0,11,2025,0.15,15.0,0
3043078,3043078,,,0.0,0,103.0,1,19.0,0,2,2,0,11,2025,1.8199999999999998,122.0,1
4613104,4613104,,,0.0,0,0.0,0,9.0,0,2,2,0,11,2025,0.09,9.0,0
4427238,4427238,,,68.0,0,2.0,0,0.0,0,0,0,10,11,2025,0.7000000000000001,70.0,0
4429615,4429615,,,0.0,0,5.0,0,78.0,0,3,5,0,11,2025,0.8300000000000001,83.0,0
3916387,3916387,,,193.0,0,10.0,0,0.0,0,0,0,25,11,2025,2.0300000000000002,203.0,0
4369863,4369863,,,0.0,0,0.0,0,52.0,0,3,4,0,11,2025,0.52,52.0,0
4697745,4697745,,,0.0,0,0.0,0,0.0,0,0,0,3,11,2025,0.0,0.0,0
4036133,4036133,,,0.0,0,0.0,0,39.0,0,3,6,0,11,2025,0.39,39.0,0
4259545,4259545,,,0.0,0,90.0,0,0.0,0,0,1,0,11,2025,0.9,90.0,0
4433970,4433970,,,150.0,1,0.0,0,0.0,0,0,0,32,11,2025,2.1,150.0,1
3052897,3052897,,,0.0,0,0.0,0,8.0,0,1,3,0,11,2025,0.08,8.0,0
3042519,3042519,,,0.0,0,70.0,0,11.0,0,3,6,0,11,2025,0.81,81.0,0
4262921,4262921,,,0.0,0,0.0,0,61.0,0,5,9,0,11,2025,0.61,61.0,0
4685278,4685278,,,0.0,0,0.0,0,27.0,0,3,5,0,11,2025,0.27,27.0,0
4608686,4608686,,,0.0,0,23.0,1,14.0,0,1,1,0,11,2025,0.97,37.0,1
4360569,4360569,,,0.0,0,45.0,1,0.0,0,0,0,0,11,2025,1.05,45.0,1
4258595,4258595,,,0.0,0,0.0,0,45.0,0,5,5,0,11,2025,0.45,45.0,0
4429205,4429205,,,0.0,0,0.0,0,20.0,1,2,7,0,11,2025,0.8,20.0,1
4431299,4431299,,,0.0,0,0.0,0,41.0,0,2,6,0,11,2025,0.41000000000000003,41.0,0
4431611,4431611,,,193.0,0,26.0,0,0.0,0,0,0,32,11,2025,2.19,219.0,0
4723086,4723086,,,0.0,0,0.0,0,40.0,0,3,4,0,11,2025,0.4,40.0,0
17427,17427,,,0.0,0,0.0,0,0.0,0,0,0,5,11,2025,0.0,0.0,0
3915416,3915416,,,0.0,0,3.0,0,18.0,0,1,3,0,11,2025,0.21,21.0,0
16460,16460,,,0.0,0,0.0,0,6.0,0,1,2,0,11,2025,0.06,6.0,0
4037457,4037457,,,0.0,0,-2.0,0,0.0,0,0,0,0,11,2025,-0.02,-2.0,0
4382466,4382466,,,0.0,0,0.0,0,16.0,0,1,1,0,11,2025,0.16,16.0,0
3921690,3921690,,,0.0,0,0.0,0,-3.0,0,1,1,0,11,2025,-0.03,-3.0,0
4567104,4567104,,,0.0,0,0.0,0,0.0,0,0,0,1,11,2025,0.0,0.0,0
4036131,4036131,,,0.0,0,0.0,0,36.0,0,5,6,0,11,2025,0.36,36.0,0
3116407,3116407,,,127.0,1,-1.0,0,0.0,0,0,0,16,11,2025,1.8599999999999999,126.0,1
4360234,4360234,,,0.0,0,0.0,0,0.0,0,0,0,2,11,2025,0.0,0.0,0
17372,17372,,,0.0,0,0.0,0,0.0,0,0,0,2,11,2025,0.0,0.0,0
3050481,3050481,,,0.0,0,0.0,0,22.0,0,3,3,0,11,2025,0.22,22.0,0
4569987,4569987,,,0.0,0,62.0,0,5.0,0,2,2,0,11,2025,0.67,67.0,0
4361411,4361411,,,0.0,0,0.0,0,19.0,0,1,1,0,11,2025,0.19,19.0,0
4819231,4819231,,,0.0,0,15.0,0,0.0,0,0,0,0,11,2025,0.15,15.0,0
4431492,4431492,,,0.0,0,0.0,0,17.0,0,1,2,0,11,2025,0.17,17.0,0
4368003,4368003,,,0.0,0,0.0,0,20.0,0,3,4,0,11,2025,0.2,20.0,0
4239993,4239993,,,0.0,0,0.0,0,63.0,1,3,8,0,11,2025,1.23,63.0,1
4047650,4047650,,,0.0,0,0.0,0,49.0,0,5,8,0,11,2025,0.49,49.0,0
4241961,4241961,,,0.0,0,3.0,0,0.0,0,0,0,0,11,2025,0.03,3.0,0
4430802,4430802,,,0.0,0,0.0,0,67.0,0,4,5,0,11,2025,0.67,67.0,0
4243389,4243389,,,0.0,0,0.0,0,5.0,0,1,1,0,11,2025,0.05,5.0,0
3054212,3054212,,,0.0,0,0.0,0,0.0,0,0,2,0,11,2025,0.0,0.0,0
11252,11252,,,199.0,1,-1.0,0,0.0,0,0,0,40,11,2025,2.58,198.0,1
4362238,4362238,,,0.0,0,99.0,0,28.0,0,6,8,0,11,2025,1.27,127.0,0
4429299,4429299,,,0.0,0,5.0,0,0.0,0,0,0,0,11,2025,0.05,5.0,0
4429012,4429012,,,0.0,0,2.0,0,0.0,0,0,0,0,11,2025,0.02,2.0,0
4259252,4259252,,,0.0,0,0.0,0,0.0,0,1,0,0,11,2025,0.0,0.0,0
4371733,4371733,,,0.0,0,24.0,0,81.0,2,7,8,0,11,2025,2.25,105.0,2
8439,8439,,,116.0,1,8.0,0,0.0,0,0,0,15,11,2025,1.8399999999999999,124.0,1
