espnId,playerId,playerName,position,passingYards,passingTDs,rushingYards,rushingTDs,receivingYards,receivingTDs,receptions,targets,carries,week,season,epa,yards,tds
4040715,4040715,,,283.0,1,13.0,1,0.0,0,0,0,33,6,2025,4.16,296.0,2
4239934,4239934,,,0.0,0,2.0,0,18.0,0,2,2,0,6,2025,0.2,20.0,0
4429148,4429148,,,0.0,0,0.0,0,27.0,0,2,4,0,6,2025,0.27,27.0,0
4040761,4040761,,,0.0,0,10.0,0,0.0,0,0,0,0,6,2025,0.1,10.0,0
3050478,3050478,,,0.0,0,0.0,0,0.0,0,0,0,1,6,2025,0.0,0.0,0
4039057,4039057,,,0.0,0,0.0,0,55.0,0,4,8,0,6,2025,0.55,55.0,0
4689114,4689114,,,195.0,1,58.0,1,0.0,0,0,0,25,6,2025,3.7300000000000004,253.0,2
4241478,4241478,,,0.0,0,0.0,0,49.0,0,4,5,0,6,2025,0.49,49.0,0
4692590,4692590,,,0.0,0,0.0,0,17.0,0,3,5,0,6,2025,0.17,17.0,0
4569587,4569587,,,0.0,0,0.0,0,84.0,1,6,7,0,6,2025,1.44,84.0,1
3929630,3929630,,,0.0,0,58.0,0,9.0,0,2,3,0,6,2025,0.67,67.0,0
4696981,4696981,,,0.0,0,98.0,3,12.0,0,2,2,0,6,2025,2.9,110.0,3
4361409,4361409,,,0.0,0,0.0,0,17.0,0,1,2,0,6,2025,0.17,17.0,0
4360516,4360516,,,0.0,0,6.0,0,0.0,0,0,0,0,6,2025,0.06,6.0,0
14881,14881,,,0.0,0,0.0,0,0.0,0,0,0,1,6,2025,0.0,0.0,0
3121023,3121023,,,0.0,0,0.0,0,110.0,1,9,11,0,6,2025,1.7000000000000002,110.0,1
4431321,4431321,,,0.0,0,0.0,0,0.0,0,1,0,0,6,2025,0.0,0.0,0
4047646,4047646,,,0.0,0,0.0,0,80.0,0,6,9,0,6,2025,0.8,80.0,0
4688813,4688813,,,0.0,0,0.0,0,42.0,1,6,7,0,6,2025,1.02,42.0,1
4427728,4427728,,,0.0,0,34.0,1,20.0,0,1,2,0,6,2025,1.1400000000000001,54.0,1
4363538,4363538,,,0.0,0,0.0,0,0.0,0,0,0,2,6,2025,0.0,0.0,0
4035687,4035687,,,0.0,0,0.0,0,20.0,0,2,3,0,6,2025,0.2,20.0,0
4240657,4240657,,,0.0,0,34.0,0,30.0,0,2,5,0,6,2025,0.64,64.0,0
3059722,3059722,,,0.0,0,0.0,0,79.0,0,5,8,0,6,2025,0.79,79.0,0
4361307,4361307,,,0.0,0,0.0,0,72.0,1,8,11,0,6,2025,1.3199999999999998,72.0,1
3123052,3123052,,,0.0,0,0.0,0,0.0,0,0,0,1,6,2025,0.0,0.0,0
4037235,4037235,,,0.0,0,0.0,0,9.0,1,3,3,0,6,2025,0.69,9.0,1
4360078,4360078,,,0.0,0,0.0,0,48.0,0,2,4,0,6,2025,0.48,48.0,0
4432708,4432708,,,0.0,0,0.0,0,32.0,0,2,2,0,6,2025,0.32,32.0,0
4426844,4426844,,,0.0,0,0.0,0,34.0,0,2,2,0,6,2025,0.34,34.0,0
2998565,2998565,,,0.0,0,0.0,0,16.0,0,1,2,0,6,2025,0.16,16.0,0
2576336,2576336,,,0.0,0,7.0,0,9.0,0,1,1,0,6,2025,0.16,16.0,0
4360761,4360761,,,0.0,0,0.0,0,44.0,0,4,5,0,6,2025,0.44,44.0,0
4242335,4242335,,,0.0,0,123.0,1,14.0,0,4,4,0,6,2025,1.9700000000000002,137.0,1
4431459,4431459,,,0.0,0,0.0,0,63.0,1,6,9,0,6,2025,1.23,63.0,1
4362478,4362478,,,0.0,0,1.0,0,0.0,0,0,1,0,6,2025,0.01,1.0,0
2578570,2578570,,,320.0,2,19.0,0,0.0,0,0,0,44,6,2025,4.59,339.0,2
3917792,3917792,,,212.0,2,20.0,1,0.0,0,0,0,30,6,2025,4.119999999999999,232.0,3
3149687,3149687,,,0.0,0,1.0,0,0.0,0,0,0,0,6,2025,0.01,1.0,0
4036378,4036378,,,259.0,1,26.0,0,0.0,0,0,0,26,6,2025,3.45,285.0,1
4361432,4361432,,,0.0,0,0.0,0,55.0,0,5,9,0,6,2025,0.55,55.0,0
4036131,4036131,,,0.0,0,0.0,0,27.0,0,4,4,0,6,2025,0.27,27.0,0
4259305,4259305,,,0.0,0,3.0,0,0.0,0,0,0,0,6,2025,0.03,3.0,0
4428850,4428850,,,0.0,0,0.0,0,15.0,0,2,2,0,6,2025,0.15,15.0,0
4245661,4245661,,,0.0,0,0.0,0,0.0,0,0,0,2,6,2025,0.0,0.0,0
4360234,4360234,,,0.0,0,0.0,0,0.0,0,0,0,3,6,2025,0.0,0.0,0
3050481,3050481,,,0.0,0,0.0,0,10.0,1,4,5,0,6,2025,0.7,10.0,1
4887558,4887558,,,0.0,0,11.0,0,-4.0,0,1,1,0,6,2025,0.07,7.0,0
4572680,4572680,,,0.0,0,0.0,0,43.0,1,2,2,0,6,2025,1.03,43.0,1
4701936,4701936,,,0.0,0,16.0,0,86.0,0,3,5,0,6,2025,1.02,102.0,0
4368003,4368003,,,0.0,0,0.0,0,5.0,0,1,4,0,6,2025,0.05,5.0,0
4239993,4239993,,,0.0,0,0.0,0,62.0,0,5,8,0,6,2025,0.62,62.0,0
3116389,3116389,,,0.0,0,16.0,0,16.0,0,2,3,0,6,2025,0.32,32.0,0
3127310,3127310,,,0.0,0,0.0,0,-2.0,0,1,2,0,6,2025,-0.02,-2.0,0
11252,11252,,,219.0,2,0.0,0,0.0,0,0,0,45,6,2025,3.3899999999999997,219.0,2
4362238,4362238,,,0.0,0,42.0,0,7.0,0,2,2,0,6,2025,0.49,49.0,0
4047365,4047365,,,0.0,0,93.0,2,57.0,0,5,5,0,6,2025,2.7,150.0,2
4431487,4431487,,,0.0,0,3.0,0,0.0,0,0,0,0,6,2025,0.03,3.0,0
4362628,4362628,,,0.0,0,-3.0,0,94.0,1,10,12,0,6,2025,1.51,91.0,1
4428085,4428085,,,0.0,0,0.0,0,7.0,0,1,2,0,6,2025,0.07,7.0,0
4808839,4808839,,,0.0,0,0.0,0,9.0,0,2,5,0,6,2025,0.09,9.0,0
5081397,5081397,,,0.0,0,12.0,0,12.0,0,2,2,0,6,2025,0.24,24.0,0
4685702,4685702,,,0.0,0,36.0,0,0.0,0,0,1,0,6,2025,0.36,36.0,0
4372019,4372019,,,0.0,0,17.0,0,13.0,0,5,6,0,6,2025,0.3,30.0,0
4241463,4241463,,,0.0,0,0.0,0,43.0,0,5,13,0,6,2025,0.43,43.0,0
17372,17372,,,0.0,0,0.0,0,0.0,0,0,0,4,6,2025,0.0,0.0,0
4877203,4877203,,,0.0,0,0.0,0,22.0,0,2,4,0,6,2025,0.22,22.0,0
4362018,4362018,,,0.0,0,0.0,0,0.0,0,1,1,0,6,2025,0.0,0.0,0
4258620,4258620,,,0.0,0,0.0,0,0.0,0,0,0,3,6,2025,0.0,0.0,0
4569987,4569987,,,0.0,0,52.0,0,11.0,0,2,2,0,6,2025,0.63,63.0,0
4361411,4361411,,,0.0,0,0.0,0,11.0,0,1,1,0,6,2025,0.11,11.0,0
3123076,3123076,,,0.0,0,0.0,0,28.0,0,3,6,0,6,2025,0.28,28.0,0
4819231,4819231,,,0.0,0,15.0,0,0.0,0,0,0,0,6,2025,0.15,15.0,0
5083076,5083076,,,0.0,0,0.0,0,81.0,0,7,10,0,6,2025,0.81,81.0,0
4431492,4431492,,,0.0,0,0.0,0,12.0,0,1,1,0,6,2025,0.12,12.0,0
4428678,4428678,,,0.0,0,0.0,0,13.0,0,2,3,0,6,2025,0.13,13.0,0
4047650,4047650,,,0.0,0,0.0,0,95.0,1,4,9,0,6,2025,1.55,95.0,1
4241961,4241961,,,0.0,0,0.0,0,12.0,1,1,1,0,6,2025,0.72,12.0,1
4430802,4430802,,,0.0,0,0.0,0,62.0,0,3,5,0,6,2025,0.62,62.0,0
3054212,3054212,,,0.0,0,10.0,0,18.0,0,3,4,0,6,2025,0.28,28.0,0
4427238,4427238,,,221.0,0,0.0,0,0.0,0,0,0,52,6,2025,2.21,221.0,0
4371733,4371733,,,0.0,0,22.0,0,14.0,0,6,6,0,6,2025,0.36,36.0,0
8439,8439,,,235.0,2,1.0,0,0.0,0,0,0,30,6,2025,3.5599999999999996,236.0,2
4683243,4683243,,,0.0,0,0.0,0,21.0,0,1,1,0,6,2025,0.21,21.0,0
3135321,3135321,,,0.0,0,0.0,0,7.0,0,1,2,0,6,2025,0.07,7.0,0
3953687,3953687,,,0.0,0,0.0,0,0.0,0,0,0,2,6,2025,0.0,0.0,0
4426990,4426990,,,0.0,0,0.0,0,0.0,0,1,0,0,6,2025,0.0,0.0,0
4426354,4426354,,,0.0,0,0.0,0,168.0,1,9,11,0,6,2025,2.28,168.0,1
4372096,4372096,,,0.0,0,0.0,0,8.0,0,1,2,0,6,2025,0.08,8.0,0
4242355,4242355,,,0.0,0,0.0,0,33.0,1,3,3,0,6,2025,0.9299999999999999,33.0,1
2577417,2577417,,,261.0,3,-1.0,0,0.0,0,1,0,34,6,2025,4.4,260.0,3
4685472,4685472,,,0.0,0,0.0,0,29.0,2,3,5,0,6,2025,1.49,29.0,2
4685350,4685350,,,0.0,0,17.0,0,0.0,0,0,0,0,6,2025,0.17,17.0,0
5083754,5083754,,,0.0,0,3.0,0,30.0,0,3,6,0,6,2025,0.33,33.0,0
4685720,4685720,,,199.0,3,5.0,0,0.0,0,0,0,25,6,2025,3.84,204.0,3
4568263,4568263,,,0.0,0,0.0,0,0.0,0,0,0,3,6,2025,0.0,0.0,0
4361579,4361579,,,0.0,0,29.0,0,5.0,0,5,8,0,6,2025,0.34,34.0,0
4038815,4038815,,,0.0,0,183.0,0,56.0,1,4,5,0,6,2025,2.99,239.0,1
4708486,4708486,,,0.0,0,11.0,0,36.0,0,2,2,0,6,2025,0.47000000000000003,47.0,0
4383396,4383396,,,0.0,0,0.0,0,7.0,1,2,2,0,6,2025,0.6699999999999999,7.0,1
4430034,4430034,,,0.0,0,0.0,0,11.0,0,2,2,0,6,2025,0.11,11.0,0
4249417,4249417,,,0.0,0,0.0,0,8.0,0,1,1,0,6,2025,0.08,8.0,0
