player,week,pass_yards,pass_tds,ints,rush_yards,rush_tds,fumbles,epa_per_play,cpoe,pass_attempts
M.Jones,6,347.0,0.0,2.0,0.0,0.0,1.0,-0.09837894309685621,5.8861264917585645,45.0
M.Jones,7,152.0,0.0,1.0,0.0,0.0,0.0,0.07289727318646781,1.026647510351948,27.0
M.Mariota,3,207.0,1.0,0.0,0.0,0.0,0.0,0.490111367844368,11.923166432163931,22.0
M.Mariota,4,156.0,2.0,1.0,0.0,0.0,2.0,-0.0015468085074981245,2.5145664811134405,30.0
M.Mariota,7,63.0,0.0,1.0,0.0,0.0,0.0,-1.1726405648999692,-13.989687959353125,12.0
M.Penix,1,298.0,1.0,0.0,0.0,0.0,0.0,0.22381616761185144,-5.8002416477646905,43.0
M.Penix,2,135.0,0.0,0.0,0.0,0.0,1.0,-0.3957658054988706,-6.518891329566635,24.0
M.Penix,3,172.0,0.0,2.0,0.0,0.0,0.0,-0.5223516305763227,-11.849803146388792,36.0
M.Penix,4,313.0,2.0,1.0,0.0,0.0,0.0,0.6773213444159651,11.015959359981396,27.0
M.Penix,6,250.0,1.0,0.0,0.0,0.0,0.0,-0.012331465613282076,-5.799981250482438,34.0
M.Penix,7,241.0,1.0,0.0,0.0,0.0,1.0,-0.1684339285110265,-5.225725397467617,40.0
M.Rudolph,2,12.0,0.0,0.0,0.0,0.0,0.0,-0.056153589044697645,22.5000768899918,2.0
M.Stafford,1,245.0,1.0,0.0,0.0,0.0,1.0,0.061786955187925645,4.7088272869587,32.0
M.Stafford,2,298.0,2.0,1.0,0.0,0.0,1.0,0.28764619381255785,10.13210030163035,34.0
M.Stafford,3,196.0,2.0,1.0,0.0,0.0,0.0,-0.07291448547078558,-4.403182425919696,34.0
M.Stafford,4,375.0,3.0,0.0,0.0,0.0,0.0,0.3248582774228172,4.952270537614816,44.0
M.Stafford,5,389.0,3.0,0.0,0.0,0.0,0.0,0.3140094413379418,-3.1313549106319836,48.0
M.Stafford,6,181.0,1.0,0.0,0.0,0.0,1.0,0.03426589906639531,0.6511818085398005,28.0
M.Stafford,7,182.0,5.0,0.0,0.0,0.0,0.0,0.2661491244339917,4.221847292148712,33.0
M.Trubisky,2,32.0,0.0,0.0,0.0,0.0,0.0,1.259873323491776,-5.592539906501749,2.0
P.Mahomes,1,258.0,1.0,0.0,0.0,0.0,1.0,0.082108397118721,-5.422035711152209,42.0
P.Mahomes,2,187.0,1.0,1.0,0.0,0.0,0.0,-0.2307601745587903,-5.464224565413685,31.0
P.Mahomes,3,224.0,1.0,0.0,0.0,0.0,2.0,0.21104633617177507,-1.3405349010076184,39.0
P.Mahomes,4,270.0,4.0,0.0,0.0,0.0,0.0,0.4260252202398139,5.395135675605968,38.0
P.Mahomes,5,318.0,1.0,1.0,0.0,0.0,0.0,0.06498334619852693,6.053618759643738,41.0
P.Mahomes,6,257.0,3.0,0.0,0.0,0.0,1.0,0.4718964814184044,6.5010786056518635,33.0
P.Mahomes,7,286.0,3.0,0.0,0.0,0.0,1.0,0.5371993790870929,5.734238608015917,36.0
Q.Ewers,7,53.0,0.0,0.0,0.0,0.0,1.0,-0.3039908782113345,-4.4744336605071995,10.0
R.Wilson,1,168.0,0.0,0.0,0.0,0.0,0.0,-0.29214965489179445,-11.04238040936299,39.0
R.Wilson,2,450.0,3.0,1.0,0.0,0.0,1.0,0.3880327639556724,12.196803567084396,44.0
R.Wilson,3,160.0,0.0,2.0,0.0,0.0,0.0,-0.4358389701348429,-4.347260997575877,34.0
R.Wilson,4,8.0,0.0,0.0,0.0,0.0,1.0,-1.0842928246129326,4.574742913246155,2.0
R.Wilson,6,0.0,0.0,0.0,0.0,0.0,0.0,-1.76822812133469,-56.908255815506,1.0
S.Darnold,1,150.0,0.0,0.0,0.0,0.0,3.0,-0.4215890996734098,6.7280106246471405,24.0
S.Darnold,2,295.0,2.0,2.0,0.0,0.0,0.0,0.08154463132618994,6.02980766977583,35.0
S.Darnold,3,218.0,2.0,0.0,0.0,0.0,0.0,0.9425963948995086,23.62549884451761,18.0
S.Darnold,4,242.0,1.0,0.0,0.0,0.0,1.0,0.3421160452102162,5.734381079673758,29.0
S.Darnold,5,341.0,4.0,1.0,0.0,0.0,0.0,0.688621176653025,16.30231229697958,34.0
S.Darnold,6,295.0,2.0,0.0,0.0,0.0,0.0,0.3758749902533525,6.341596373489921,28.0
S.Darnold,7,213.0,1.0,1.0,0.0,0.0,2.0,-0.2900326819770109,-1.9246418367732663,33.0
S.Rattler,1,214.0,0.0,0.0,0.0,0.0,0.0,-0.08384810904884114,-4.3255024767936545,47.0
S.Rattler,2,207.0,3.0,0.0,0.0,0.0,2.0,-0.2020829266349166,3.4771921666892815,37.0
S.Rattler,3,218.0,1.0,1.0,0.0,0.0,0.0,0.035190718673083134,6.877464564835155,41.0
S.Rattler,4,126.0,1.0,0.0,0.0,0.0,1.0,-0.2803313403594489,5.676304499308268,30.0
S.Rattler,5,225.0,1.0,0.0,0.0,0.0,0.0,0.2412748730502675,-3.048964565800075,31.0
S.Rattler,6,227.0,0.0,0.0,0.0,0.0,1.0,-0.051622269271743786,6.083755940198906,28.0
S.Rattler,7,233.0,2.0,3.0,0.0,0.0,1.0,-0.3399707239080267,0.3404008845488203,36.0
T.Bagent,2,27.0,0.0,0.0,0.0,0.0,0.0,0.2987555425691733,-0.5509336789448985,3.0
T.Hill,5,19.0,0.0,0.0,0.0,0.0,0.0,1.83019448362757,50.2406984567642,1.0
T.Huntley,6,68.0,0.0,0.0,0.0,0.0,1.0,-0.3818823291773076,7.795085169767073,19.0
T.Lance,5,44.0,0.0,0.0,0.0,0.0,0.0,-0.28418340551434096,13.876910209655762,5.0
