playerId,week,price,score,expectation_gap,momentum,price_change_pct
4361112,15,97.2,15.2,0.0,-0.07,-0.028
3116165,15,120.0,20.8,0.808696,-0.07,0.2
4373626,15,80.0,3.6,-0.802198,-0.07,-0.2
4567750,15,119.54,17.2,0.37234,-0.07,0.195404
4697815,15,80.0,6.0,-0.433962,-0.07,-0.2
3871102,15,108.55,22.0,0.189189,-0.07,0.085514
3150744,15,97.2,0.8,0.0,-0.07,-0.028
4608810,15,80.0,0.4,-0.956522,-0.07,-0.2
4430807,15,120.0,55.8,0.40201,-0.07,0.2
3052587,15,120.0,95.6,0.577558,-0.07,0.2
5097554,15,97.2,0.4,0.0,-0.07,-0.028
4035020,15,80.0,4.0,-0.444444,-0.07,-0.2
4360248,15,120.0,82.0,4.430464,-0.07,0.2
4912847,15,97.2,0.4,0.0,-0.07,-0.028
3043234,15,80.0,0.4,-0.6,-0.07,-0.2
16737,15,97.2,33.6,0.0,-0.07,-0.028
4036444,15,97.2,0.4,0.0,-0.07,-0.028
14880,15,120.0,132.2,0.76738,-0.07,0.2
4596448,15,80.0,15.8,-0.490323,-0.07,-0.2
4430871,15,80.0,14.6,-0.633166,-0.07,-0.2
4430834,15,97.2,9.2,0.0,-0.07,-0.028
4040655,15,80.0,10.6,-0.445026,-0.07,-0.2
4427728,15,80.0,-0.4,-1.013201,-0.07,-0.2
3117256,15,120.0,35.2,1.869565,-0.07,0.2
2971573,15,120.0,2.0,1.0,-0.07,0.2
4431431,15,97.2,2.2,0.0,-0.07,-0.028
4240657,15,120.0,22.0,0.594203,-0.07,0.2
4258173,15,120.0,46.2,0.493534,-0.07,0.2
4361307,15,120.0,63.2,0.560494,-0.07,0.2
4426844,15,80.0,1.8,-0.608696,-0.07,-0.2
4692835,15,97.2,5.4,0.0,-0.07,-0.028
4360761,15,96.61,30.4,-0.009772,-0.07,-0.033863
2983509,15,120.0,9.6,2.692308,-0.07,0.2
4426496,15,120.0,6.8,1.193548,-0.07,0.2
4362478,15,80.0,2.2,-0.633333,-0.07,-0.2
2578570,15,89.41,106.6,-0.129796,-0.07,-0.105878
4429939,15,97.2,25.2,0.0,-0.07,-0.028
4686422,15,80.0,4.4,-0.45,-0.07,-0.2
4877706,15,80.0,1.6,-0.917808,-0.07,-0.2
4432577,15,120.0,105.2,0.520231,-0.07,0.2
2971281,15,97.2,1.8,0.0,-0.07,-0.028
4429059,15,80.0,8.4,-0.366834,-0.07,-0.2
3116365,15,80.0,5.6,-0.642553,-0.07,-0.2
3116164,15,80.0,3.4,-0.604651,-0.07,-0.2
4646773,15,97.2,0.4,0.0,-0.07,-0.028
15795,15,119.23,7.2,0.367089,-0.07,0.192253
3915511,15,80.0,61.6,-0.375254,-0.07,-0.2
3050481,15,80.51,6.4,-0.278195,-0.07,-0.194917
4690013,15,120.0,21.2,4.888889,-0.07,0.2
4596334,15,100.29,13.6,0.051546,-0.07,0.002928
4368003,15,80.0,0.4,-0.973094,-0.07,-0.2
3043078,15,80.0,20.0,-0.498328,-0.07,-0.2
3116389,15,82.68,9.4,-0.241935,-0.07,-0.173161
3127310,15,120.0,4.0,0.481481,-0.07,0.2
4035671,15,97.2,-0.6,0.0,-0.07,-0.028
4362238,15,85.69,23.6,-0.191781,-0.07,-0.143068
4429615,15,120.0,30.0,1.102804,-0.07,0.2
3916387,15,112.16,66.8,0.249377,-0.07,0.121626
4690070,15,80.0,4.4,-0.716129,-0.07,-0.2
4362628,15,120.0,36.8,0.769231,-0.07,0.2
4697745,15,80.0,0.4,-0.666667,-0.07,-0.2
4569173,15,120.0,17.8,0.648148,-0.07,0.2
2991662,15,108.11,13.0,0.181818,-0.07,0.081091
3930086,15,120.0,36.6,4.278846,-0.07,0.2
4242433,15,80.0,4.4,-0.3125,-0.07,-0.2
4429022,15,80.0,6.8,-0.521127,-0.07,-0.2
4429501,15,80.0,3.4,-0.725806,-0.07,-0.2
3046439,15,80.0,5.2,-0.790885,-0.07,-0.2
4432710,15,120.0,60.6,0.796443,-0.07,0.2
4427095,15,80.0,1.0,-0.895105,-0.07,-0.2
4379399,15,120.0,63.8,0.627551,-0.07,0.2
3918298,15,96.88,99.0,-0.005358,-0.07,-0.031215
4573699,15,80.0,2.6,-0.458333,-0.07,-0.2
4241720,15,97.2,0.4,0.0,-0.07,-0.028
4431452,15,87.07,75.2,-0.168755,-0.07,-0.129253
16731,15,80.0,1.2,-0.647059,-0.07,-0.2
3915411,15,80.0,8.0,-0.518072,-0.07,-0.2
4385690,15,97.2,9.6,0.0,-0.07,-0.028
2976212,15,80.0,8.0,-0.44186,-0.07,-0.2
4373678,15,120.0,17.0,0.536145,-0.07,0.2
4569923,15,80.0,0.4,-0.75,-0.07,-0.2
3929645,15,80.0,9.2,-0.338129,-0.07,-0.2
4040945,15,97.2,0.4,0.0,-0.07,-0.028
4685472,15,80.0,7.4,-0.683761,-0.07,-0.2
4372758,15,97.2,9.8,0.0,-0.07,-0.028
5208518,15,120.0,0.8,1.0,-0.07,0.2
4431588,15,115.2,2.6,0.3,-0.07,0.152
4241993,15,97.2,0.4,0.0,-0.07,-0.028
4685720,15,87.68,65.2,-0.15871,-0.07,-0.123226
4682652,15,110.93,20.4,0.228916,-0.07,0.109349
4360689,15,101.02,86.8,0.063725,-0.07,0.010235
4573697,15,80.0,1.4,-0.825,-0.07,-0.2
4568263,15,80.0,0.4,-0.333333,-0.07,-0.2
4361370,15,120.0,36.2,0.453815,-0.07,0.2
4426339,15,97.2,0.4,0.0,-0.07,-0.028
4038815,15,120.0,24.8,0.40113,-0.07,0.2
4708486,15,81.2,2.2,-0.266667,-0.07,-0.188
4569559,15,81.23,18.2,-0.266129,-0.07,-0.187677
4569682,15,97.2,12.4,0.0,-0.07,-0.028
4034862,15,97.2,2.2,0.0,-0.07,-0.028
4695883,15,119.92,28.4,0.378641,-0.07,0.199184
4430034,15,120.0,9.8,1.177778,-0.07,0.2
4569609,15,85.2,2.4,-0.2,-0.07,-0.148
4241416,15,80.0,8.4,-0.673152,-0.07,-0.2
4372780,15,120.0,5.0,2.125,-0.07,0.2
2468609,15,80.0,0.4,-0.882353,-0.07,-0.2
4808839,15,120.0,20.2,1.779817,-0.07,0.2
4685702,15,80.0,6.2,-0.743802,-0.07,-0.2
4259545,15,120.0,46.4,1.077612,-0.07,0.2
4432762,15,108.94,54.2,0.195588,-0.07,0.089353
4241463,15,85.01,6.8,-0.203125,-0.07,-0.149875
4685278,15,120.0,22.0,0.875,-0.07,0.2
4877203,15,85.2,2.8,-0.2,-0.07,-0.148
4258620,15,80.0,0.4,-0.5,-0.07,-0.2
4035222,15,120.0,3.0,4.0,-0.07,0.2
4608686,15,80.0,7.4,-0.735084,-0.07,-0.2
5083076,15,109.51,18.4,0.20524,-0.07,0.095144
4258595,15,80.0,8.0,-0.354839,-0.07,-0.2
4431611,15,108.97,89.0,0.196237,-0.07,0.089742
4723086,15,98.23,15.8,0.017167,-0.07,-0.0177
17427,15,88.63,0.8,-0.142857,-0.07,-0.113714
3915416,15,120.0,43.8,1.265517,-0.07,0.2
4613104,15,115.95,2.8,0.3125,-0.07,0.1595
3917914,15,80.0,1.2,-0.692308,-0.07,-0.2
4426515,15,120.0,45.8,0.918994,-0.07,0.2
4242557,15,120.0,46.2,1.707031,-0.07,0.2
4426553,15,107.79,6.0,0.176471,-0.07,0.077882
4569382,15,80.0,0.4,-0.863636,-0.07,-0.2
12483,15,118.19,116.0,0.349884,-0.07,0.18193
4360797,15,97.2,3.0,0.0,-0.07,-0.028
4035538,15,109.93,20.0,0.212121,-0.07,0.099273
2973405,15,97.2,4.8,0.0,-0.07,-0.028
4374302,15,120.0,71.6,8.944444,-0.07,0.2
4429795,15,80.0,16.0,-0.411765,-0.07,-0.2
16800,15,80.0,19.4,-0.432749,-0.07,-0.2
4430737,15,120.0,44.8,0.866667,-0.07,0.2
4710855,15,80.0,0.4,-0.939394,-0.07,-0.2
5123663,15,80.0,0.4,-0.963964,-0.07,-0.2
4689936,15,120.0,1.2,2.0,-0.07,0.2
3046779,15,120.0,123.6,0.437209,-0.07,0.2
4570037,15,120.0,2.4,3.0,-0.07,0.2
4574716,15,97.2,0.8,0.0,-0.07,-0.028
4426388,15,102.86,46.4,0.09434,-0.07,0.028604
4429096,15,120.0,27.4,1.258242,-0.07,0.2
3149687,15,109.2,4.4,0.2,-0.07,0.092
4036378,15,109.49,90.2,0.204809,-0.07,0.094885
3128429,15,120.0,42.6,1.566265,-0.07,0.2
4361432,15,80.0,9.2,-0.349057,-0.07,-0.2
4362249,15,97.2,15.4,0.0,-0.07,-0.028
4259305,15,80.0,0.4,-0.882353,-0.07,-0.2
4686472,15,120.0,11.4,27.5,-0.07,0.2
4428850,15,80.0,2.4,-0.886435,-0.07,-0.2
4379401,15,120.0,6.4,2.692308,-0.07,0.2
4722893,15,80.0,0.8,-0.952381,-0.07,-0.2
4568490,15,120.0,26.6,1.078125,-0.07,0.2
4039057,15,97.2,24.4,0.0,-0.07,-0.028
3929914,15,80.0,-0.2,-1.05,-0.07,-0.2
4887558,15,80.0,0.6,-0.977387,-0.07,-0.2
4701936,15,120.0,13.8,1.15625,-0.07,0.2
4426338,15,120.0,128.8,0.699208,-0.07,0.2
16339,15,120.0,1.6,1.0,-0.07,0.2
4431280,15,120.0,35.6,0.648148,-0.07,0.2
4034704,15,97.2,18.0,0.0,-0.07,-0.028
4047365,15,120.0,46.8,2.416058,-0.07,0.2
4248528,15,80.0,9.0,-0.697309,-0.07,-0.2
3051876,15,80.0,4.0,-0.607843,-0.07,-0.2
4430438,15,97.2,0.4,0.0,-0.07,-0.028
4362748,15,112.2,1.0,0.25,-0.07,0.122
4428085,15,120.0,14.4,3.8,-0.07,0.2
4688813,15,120.0,19.0,0.583333,-0.07,0.2
4035687,15,120.0,8.4,0.826087,-0.07,0.2
4360078,15,80.0,4.0,-0.876543,-0.07,-0.2
2975863,15,97.2,2.6,0.0,-0.07,-0.028
4567048,15,80.0,4.6,-0.82398,-0.07,-0.2
4243176,15,97.2,0.4,0.0,-0.07,-0.028
2576336,15,97.2,13.4,0.0,-0.07,-0.028
4032473,15,120.0,19.0,2.75,-0.07,0.2
4242335,15,87.56,23.0,-0.160584,-0.07,-0.12435
4431459,15,80.0,7.4,-0.637255,-0.07,-0.2
2473037,15,120.0,2.4,0.5,-0.07,0.2
4576297,15,80.0,9.0,-0.318182,-0.07,-0.2
4259619,15,97.2,1.2,0.0,-0.07,-0.028
4426385,15,80.0,6.6,-0.638686,-0.07,-0.2
2977187,15,120.0,14.0,0.794872,-0.07,0.2
4430878,15,86.26,29.0,-0.182331,-0.07,-0.137398
