playerId,week,price,score,expectation_gap,momentum,price_change_pct
4040715,1,251.07,78.4,0.0,0.060009,0.024003
4239934,1,115.33,2.0,0.0,0.022359,0.008944
4241389,1,115.45,30.0,0.0,0.019969,0.007988
3953687,1,101.25,0.8,0.0,0.003175,0.00127
4686273,1,100.4,0.4,0.0,0.019969,0.007988
4426354,1,143.56,8.8,0.0,0.060038,0.024015
4372096,1,106.29,0.4,0.0,0.01118,0.004472
3050478,1,100.0,0.4,0.0,0.0,0.0
4039160,1,102.41,1.0,0.0,0.02005,0.00802
4242355,1,143.56,9.0,0.0,0.060038,0.024015
2577417,1,143.56,51.8,0.0,0.060038,0.024015
4241478,1,209.77,5.6,0.0,0.053612,0.021445
4045163,1,113.45,10.8,0.0,0.019987,0.007995
3929630,1,250.18,33.6,0.0,0.060003,0.024001
4431545,1,110.11,5.2,0.0,0.019981,0.007993
4361579,1,137.57,41.2,-0.0,0.047981,0.019193
4361409,1,114.18,14.2,0.0,0.01842,0.007368
3121023,1,189.84,14.4,0.0,0.059977,0.023991
3676833,1,104.42,7.0,0.0,0.020028,0.008011
4249417,1,103.78,1.2,0.0,0.00957,0.003828
4047646,1,195.74,2.4,0.0,0.060001,0.024
4360967,1,106.25,0.4,0.0,0.035277,0.014111
3915486,1,119.18,12.0,0.0,0.02002,0.008008
4362921,1,208.83,10.6,0.0,0.019979,0.007992
3120348,1,200.45,15.0,0.0,0.055203,0.022081
4689988,1,100.4,0.4,0.0,0.019969,0.007988
4362081,1,106.07,0.8,0.0,0.008008,0.003203
4429025,1,213.36,47.0,0.0,0.019988,0.007995
4685382,1,198.44,13.8,-0.0,0.019994,0.007997
3127292,1,109.68,4.4,0.0,0.030133,0.012053
3055899,1,103.77,1.2,0.0,0.0267,0.01068
3139477,1,251.07,105.4,-0.0,0.060009,0.024003
4612826,1,221.71,20.8,-0.0,0.05997,0.023988
4686612,1,111.28,3.0,0.0,0.014862,0.005945
4361529,1,198.06,7.6,0.0,0.047191,0.018876
4683062,1,165.09,0.4,0.0,0.06003,0.024012
