playerId,week,price,score,expectation_gap,momentum,price_change_pct
4635008,3,118.8,6.8,-0.732283,-0.192584,-0.2
4576069,3,97.2,0.4,0.0,-0.07,-0.028
4365395,3,97.2,1.6,0.0,-0.07,-0.028
3116406,3,246.26,29.0,0.487179,0.209596,0.2
4372016,3,339.17,25.4,0.245098,0.228816,0.2
4242433,3,119.82,1.8,-0.876712,-0.176399,-0.2
4372414,3,124.34,10.2,-0.163934,0.213976,-0.01277
4429501,3,127.62,0.4,-0.862069,0.228873,-0.2
4241479,3,322.05,71.6,-0.037634,0.228811,0.068944
4241476,3,116.64,6.4,7.0,-0.037605,0.2
4047422,3,80.0,3.8,-0.40625,-0.07,-0.2
4379399,3,289.85,39.2,-0.145969,0.228815,0.003944
3918298,3,180.64,98.8,-0.047252,-0.180765,-0.100657
4573699,3,98.89,15.0,2.571429,-0.193561,0.2
11122,3,91.32,0.8,-0.333333,0.016061,-0.193576
4429160,3,265.42,24.6,-0.350923,0.228811,-0.119029
3915411,3,104.77,5.4,0.5,-0.194334,0.2
4385690,3,201.92,30.8,0.647059,-0.193607,0.2
4373678,3,201.59,25.4,1.267857,-0.187473,0.2
4711533,3,181.14,20.8,7.666667,0.20231,0.2
4569603,3,149.26,9.6,0.297297,-0.143243,0.121081
4363538,3,89.49,1.2,0.2,-0.178176,0.04873
3886633,3,97.2,0.4,0.0,-0.07,-0.028
4259147,3,76.97,6.2,-0.56338,-0.189606,-0.2
3117251,3,133.69,38.0,0.002639,0.088384,0.036937
4034949,3,116.64,1.2,0.5,0.028702,0.2
3059722,3,120.0,7.0,3.375,-0.07,0.2
4361307,3,328.54,27.0,0.384615,0.136347,0.2
4241464,3,79.98,86.2,-0.234458,-0.091164,-0.177141
4037235,3,221.38,3.2,0.882353,0.228802,0.2
4432708,3,133.63,12.4,-0.38,-0.189756,-0.2
16002,3,102.92,14.2,1.897959,-0.189779,0.2
3045147,3,115.76,10.2,-0.58871,-0.003169,-0.2
4426844,3,112.93,2.2,-0.65625,0.216163,-0.2
4429275,3,136.83,13.0,-0.090909,-0.098807,-0.094068
4241474,3,69.32,4.4,-0.333333,-0.190565,-0.2
4360761,3,157.41,2.2,-0.77551,0.223784,-0.2
3051738,3,116.64,2.6,5.5,-0.017706,0.2
4696700,3,114.34,3.6,0.285714,-0.07,0.143429
4362478,3,97.2,0.4,0.0,-0.07,-0.028
3045523,3,112.21,11.6,0.318182,-0.091164,0.154443
3917315,3,193.69,66.4,-0.125165,-0.019544,-0.082916
4430191,3,120.0,2.8,6.0,-0.07,0.2
4428209,3,110.83,31.0,0.534653,-0.193644,0.2
4683243,3,86.17,2.6,0.0,-0.283793,-0.113517
14012,3,97.2,-0.2,0.0,-0.07,-0.028
4360423,3,76.73,50.6,-0.288326,-0.19036,-0.2
4567111,3,97.2,0.4,0.0,-0.07,-0.028
