playerId,week,price,score,expectation_gap,momentum,price_change_pct
3149687,2,122.03,8.2,4.857143,0.012,0.2
4036378,2,143.87,99.6,0.353261,0.030087,0.2
4361432,2,148.39,22.0,0.375,0.052957,0.2
4575131,2,176.66,3.8,-0.873333,0.057622,-0.2
3126486,2,174.37,28.0,-0.285714,0.025621,-0.16118
4428850,2,132.52,12.8,0.684211,0.039388,0.2
4690923,2,97.2,2.2,0.0,-0.07,-0.028
15835,2,232.3,31.6,0.462963,0.059998,0.2
4572680,2,120.47,43.2,1.226804,-0.093217,0.2
4249087,2,97.2,1.2,0.0,-0.07,-0.028
4701936,2,107.22,3.8,-0.208333,0.034609,-0.111157
3121409,2,85.46,3.8,-0.486486,0.020023,-0.2
4602667,2,114.82,2.4,-0.294118,0.040019,-0.160463
16339,2,122.41,1.2,0.5,0.020034,0.2
4426948,2,97.2,4.6,0.0,-0.07,-0.028
3121422,2,138.54,15.2,0.948718,0.019969,0.2
4689334,2,97.2,8.2,0.0,-0.07,-0.028
4426348,2,148.22,86.6,0.014052,0.060038,0.032446
3068267,2,97.98,7.2,-0.478261,0.020036,-0.2
4047365,2,126.47,30.0,0.071429,0.030087,0.054892
4431487,2,109.16,4.8,3.8,-0.069781,0.2
4428085,2,120.67,8.0,4.0,-0.01423,0.2
4360423,2,95.91,35.2,-0.671028,0.030087,-0.2
4036133,2,140.56,4.0,-0.310345,0.020009,-0.178203
4037626,2,97.2,0.4,0.0,-0.07,-0.028
4242436,2,97.2,0.4,0.0,-0.07,-0.028
4433970,2,92.36,45.8,-0.435961,0.019969,-0.2
4373626,2,153.3,30.0,5.25,0.077478,0.2
3728262,2,81.77,0.8,-0.940299,0.020042,-0.2
3042519,2,92.36,5.0,-0.827586,0.019969,-0.2
4262921,2,183.42,19.8,-0.272059,0.019999,-0.155236
3050916,2,97.2,0.4,0.0,-0.07,-0.028
4430807,2,110.68,36.8,-0.148148,0.030087,-0.076854
4051167,2,97.2,2.0,0.0,-0.07,-0.028
4360569,2,165.55,9.6,-0.392405,0.02,-0.2
4360248,2,84.87,11.0,-0.382022,-0.002068,-0.2
16460,2,123.12,7.2,17.0,0.019957,0.2
4426502,2,95.91,12.6,-0.376238,0.030087,-0.2
4382466,2,213.35,9.4,0.305556,0.020014,0.191339
4567104,2,112.34,0.8,0.0,0.02,0.008
4040655,2,97.2,6.4,0.0,-0.07,-0.028
4635008,2,148.5,7.6,-0.824074,0.023199,-0.2
4362887,2,132.07,19.6,-0.807087,0.06003,-0.2
3930086,2,147.69,6.6,0.178571,0.060022,0.131152
4569618,2,178.65,14.8,-0.61658,0.027976,-0.2
4242433,2,149.78,11.4,-0.359551,0.054383,-0.193977
4429501,2,159.52,4.8,3.8,0.06002,0.2
4372414,2,125.95,21.4,6.133333,0.029266,0.2
4427366,2,183.02,9.6,-0.694268,0.048796,-0.2
4429105,2,97.2,0.8,0.0,-0.07,-0.028
4240585,2,97.2,0.4,0.0,-0.07,-0.028
4241476,2,97.2,0.8,0.0,-0.07,-0.028
3039707,2,97.2,6.6,0.0,-0.07,-0.028
4808766,2,124.23,2.2,-0.541667,0.004797,-0.2
4379399,2,288.71,54.2,0.441489,0.060005,0.2
10621,2,84.14,0.4,-0.5,0.004786,-0.2
4685247,2,110.66,2.6,-0.826667,0.019978,-0.2
3918298,2,200.86,51.4,-0.670513,0.060009,-0.2
4573699,2,82.41,1.8,-0.727273,0.019973,-0.2
4030899,2,97.2,0.4,0.0,-0.07,-0.028
4361372,2,148.56,15.0,2.125,0.019981,0.2
11122,2,113.24,1.2,0.0,0.020016,0.008006
14163,2,97.2,33.0,0.0,-0.07,-0.028
3915411,2,87.31,1.6,-0.714286,0.017654,-0.2
4385690,2,168.27,11.4,-0.561538,0.019982,-0.2
4373678,2,167.99,3.6,-0.808511,0.039206,-0.2
2310331,2,83.4,0.4,-0.948718,0.0301,-0.2
4695404,2,103.23,2.8,-0.222222,0.003975,-0.131743
4683243,2,97.2,2.6,0.0,-0.07,-0.028
4363538,2,85.33,0.8,-0.333333,0.03006,-0.187976
3135321,2,167.38,42.4,6.851852,0.010402,0.2
4361307,2,273.78,20.8,0.142857,0.060011,0.109719
4037235,2,184.48,3.0,6.5,0.060016,0.2
4432708,2,167.04,8.2,-0.742138,0.031987,-0.2
4685472,2,298.68,26.4,0.375,0.060006,0.2
3045147,2,144.7,24.4,-0.031746,0.01999,-0.011052
4426844,2,141.16,11.0,5.111111,0.033571,0.2
4429275,2,151.04,12.8,-0.189873,0.019988,-0.105929
4431588,2,123.61,17.2,1.324324,0.019973,0.2
4685350,2,143.7,1.2,0.5,0.013617,0.2
4685720,2,301.28,127.6,0.933333,0.060009,0.2
4360763,2,97.2,12.8,0.0,-0.07,-0.028
4360761,2,196.76,16.6,4.533333,0.049615,0.2
4568263,2,104.12,0.4,0.0,0.004747,0.001899
4038815,2,185.23,4.6,-0.115385,0.059975,-0.045241
2578570,2,97.2,0.4,0.0,-0.07,-0.028
3917315,2,211.2,73.6,-0.058824,0.019999,-0.027295
4430034,2,97.53,3.2,-0.466667,0.015163,-0.2
4241416,2,107.41,33.0,-0.035088,0.020003,-0.013051
4244606,2,97.2,0.4,0.0,-0.07,-0.028
4372780,2,188.41,6.4,4.333333,0.043978,0.2
4259545,2,143.87,29.4,0.814815,0.030087,0.2
4242392,2,97.2,21.2,0.0,-0.07,-0.028
4430027,2,173.22,8.0,-0.633028,0.060009,-0.2
4685278,2,140.71,2.2,10.0,0.024162,0.2
4569465,2,97.2,0.4,0.0,-0.07,-0.028
4035538,2,257.44,26.2,1.220339,0.055198,0.2
2973405,2,108.48,5.4,0.038462,0.019961,0.031062
4374302,2,296.05,72.0,4.538462,0.060011,0.2
4429795,2,297.91,36.4,1.022222,0.056816,0.2
4421446,2,97.2,0.8,0.0,-0.07,-0.028
4608686,2,138.77,8.8,1.933333,0.03896,0.2
4258595,2,95.81,7.4,-0.097561,0.003063,-0.057311
4431299,2,99.52,59.2,1.225564,-0.181227,0.2
5123663,2,99.33,6.6,-0.60241,0.020041,-0.2
4431611,2,114.6,85.2,-0.093617,0.030087,-0.044135
4723086,2,82.17,0.4,-0.9,-0.010269,-0.2
4689936,2,104.57,0.8,0.0,0.025,0.01
3915416,2,100.36,13.6,-0.26087,0.024912,-0.146557
3046779,2,301.28,145.2,0.972826,0.060009,0.2
4434153,2,97.2,8.0,0.0,-0.07,-0.028
4426388,2,237.37,37.2,3.227273,0.059973,0.2
3917914,2,94.78,7.0,-0.453125,0.062408,-0.2
4808839,2,182.17,4.6,1.555556,0.018381,0.2
4876006,2,97.2,0.4,0.0,-0.07,-0.028
5081397,2,129.74,19.4,-0.224,0.0256,-0.12416
3116365,2,196.94,2.4,0.333333,0.036795,0.2
4685702,2,97.2,16.6,0.0,-0.07,-0.028
4241424,2,97.2,19.8,0.0,-0.07,-0.028
4696882,2,97.2,33.2,0.0,-0.07,-0.028
4372019,2,192.07,15.2,7.444444,0.041614,0.2
4241463,2,193.02,15.0,-0.184783,0.059974,-0.08688
4360939,2,160.65,5.4,0.227273,0.00964,0.140219
15795,2,196.19,27.6,0.266055,0.025641,0.169889
4038441,2,206.84,7.4,8.4,0.052829,0.2
4258620,2,83.48,0.4,-0.5,0.004824,-0.2
2972515,2,97.2,-0.8,0.0,-0.07,-0.028
3123076,2,201.51,11.6,0.054545,0.036804,0.047449
3915189,2,97.2,0.4,0.0,-0.07,-0.028
5083076,2,183.82,13.6,-0.306122,0.059991,-0.159677
4428678,2,106.96,1.8,-0.1,0.018448,-0.052621
3043078,2,180.46,4.6,-0.927673,0.060004,-0.2
11252,2,96.6,72.6,-0.196903,-0.026,-0.128542
4427238,2,97.2,18.2,0.0,-0.07,-0.028
4429615,2,182.68,23.0,-0.538153,0.059987,-0.2
3916387,2,122.42,112.0,0.087379,0.019969,0.060415
4369863,2,103.64,21.2,-0.263889,0.02002,-0.150326
4697745,2,103.24,0.8,0.0,0.0,0.0
3128429,2,155.88,3.2,-0.898089,0.019999,-0.2
4688813,2,243.94,15.8,2.590909,0.06002,0.2
4035687,2,171.13,11.6,-0.666667,0.024021,-0.2
3122168,2,113.39,1.4,0.0,0.020016,0.008007
4874509,2,90.51,0.4,-0.95122,0.019993,-0.2
4241985,2,245.91,31.4,0.105634,0.033575,0.07681
4600981,2,97.2,5.6,0.0,-0.07,-0.028
4686472,2,205.33,19.6,2.769231,0.030416,0.2
4568490,2,144.82,6.0,-0.589041,0.032771,-0.2
4360078,2,146.51,17.2,0.954545,0.063214,0.2
2998565,2,89.34,2.4,-0.5,0.049042,-0.2
2985659,2,81.66,0.4,-0.5,0.003248,-0.2
4597500,2,150.74,6.4,0.103448,0.019965,0.070055
4426338,2,301.28,96.8,0.423529,0.060009,0.2
4571557,2,122.9,2.0,0.25,0.019997,0.157999
4242335,2,301.28,57.8,1.627273,0.060009,0.2
4431459,2,234.63,20.2,-0.09009,0.059993,-0.030057
4431280,2,228.22,40.0,2.125,0.027986,0.2
3917792,2,247.31,103.6,-0.064982,0.060009,-0.014986
3051876,2,125.14,3.6,-0.485714,0.056795,-0.2
4362748,2,113.09,6.0,-0.0625,0.019961,-0.029516
3911853,2,144.65,17.6,8.777778,0.020024,0.2
4036131,2,86.94,8.4,-0.618182,0.000737,-0.2
3116164,2,160.26,6.4,0.454545,0.019974,0.2
4882093,2,197.22,29.6,12.454545,0.030395,0.2
3134353,2,97.2,0.4,0.0,-0.07,-0.028
4911851,2,100.37,2.6,-0.133333,0.028475,-0.06861
4360234,2,102.09,0.4,0.0,0.004842,0.001937
4360310,2,301.28,111.8,0.757862,0.060009,0.2
3915511,2,98.14,33.6,-0.263158,0.019969,-0.149907
4686361,2,83.58,0.8,-0.5,0.0,-0.2
4430539,2,146.28,6.6,-0.56,0.020027,-0.2
4361577,2,140.27,31.2,1.166667,0.027183,0.2
4368003,2,97.2,4.8,0.0,-0.07,-0.028
3886812,2,97.2,100.8,0.0,-0.07,-0.028
4239996,2,251.5,33.0,-0.017857,0.058395,0.012644
4239993,2,248.39,28.8,2.06383,0.05999,0.2
4432620,2,97.2,19.2,0.0,-0.07,-0.028
3127310,2,122.22,2.6,5.5,0.003156,0.2
4362238,2,178.57,15.0,-0.409449,0.0456,-0.2
4685415,2,147.7,8.0,-0.344262,0.029594,-0.19472
4432773,2,224.5,16.2,-0.205882,0.059994,-0.099532
4690070,2,97.2,16.6,0.0,-0.07,-0.028
4362628,2,270.13,58.2,6.275,0.059981,0.2
4426515,2,129.55,47.2,0.364162,0.002416,0.2
4426553,2,100.45,15.6,-0.082353,0.016277,-0.042901
4569382,2,140.24,10.0,9.0,0.061918,0.2
12483,2,143.87,98.4,0.333333,0.030087,0.2
4360635,2,232.97,11.0,0.666667,0.056,0.2
4686728,2,124.75,3.4,-0.227273,0.01997,-0.128376
4360797,2,82.73,0.4,-0.75,0.019989,-0.2
4566192,2,97.2,0.8,0.0,-0.07,-0.028
4688380,2,301.28,63.0,0.875,0.060009,0.2
4431268,2,147.98,4.4,1.0,0.014396,0.2
3925357,2,219.46,15.0,0.470588,0.017595,0.2
16800,2,139.93,42.0,1.8,0.022655,0.2
4430737,2,95.91,17.6,-0.375887,0.030087,-0.2
4243181,2,97.2,0.4,0.0,-0.07,-0.028
3930066,2,97.2,3.6,0.0,-0.07,-0.028
3124084,2,116.44,1.6,0.0,0.020033,0.008013
4883647,2,228.68,28.4,3.580645,0.034392,0.2
3916148,2,242.87,18.8,0.010753,0.043987,0.024046
2573401,2,97.2,10.6,0.0,-0.07,-0.028
2577327,2,148.07,3.8,8.5,0.006378,0.2
4429096,2,123.98,22.0,4.5,-0.008795,0.2
4569173,2,224.45,32.4,3.378378,0.016018,0.2
3917668,2,131.1,4.2,2.0,0.023157,0.2
2991662,2,130.86,16.0,7.888889,0.009572,0.2
3116406,2,205.22,27.0,1.25,0.019977,0.2
4429022,2,169.66,17.2,-0.343511,0.060021,-0.182098
4372016,2,282.64,31.2,2.25,0.060003,0.2
3046439,2,158.02,3.4,-0.811111,0.031186,-0.2
4241479,2,301.28,102.2,1.193133,0.060009,0.2
4432710,2,158.1,9.6,-0.36,0.033605,-0.2
4243371,2,97.2,0.8,0.0,-0.07,-0.028
4427095,2,105.25,2.4,-0.860465,0.059979,-0.2
3043275,2,121.45,10.0,2.571429,-0.004126,0.2
4431452,2,271.77,101.4,0.097403,0.060009,0.082445
3929785,2,125.1,5.6,1.153846,0.0301,0.2
4043016,2,93.0,2.4,-0.2,0.0301,-0.10796
4429160,2,301.28,44.8,0.445161,0.060009,0.2
4360294,2,179.2,6.4,5.4,0.01999,0.2
2976212,2,161.66,10.0,-0.39759,0.032018,-0.2
4711533,2,150.95,3.4,1.428571,0.004802,0.2
4569603,2,133.14,6.2,-0.27907,0.032764,-0.154336
4569923,2,80.96,0.8,-0.333333,0.0,-0.2
4040715,2,200.86,45.2,-0.423469,0.060009,-0.2
4362921,2,250.6,27.8,1.622642,0.019979,0.2
4239934,2,138.4,3.8,0.9,0.022359,0.2
3120348,2,160.36,2.6,-0.826667,0.055203,-0.2
3050478,2,120.0,0.8,1.0,0.0,0.2
4039160,2,122.89,1.8,0.8,0.02005,0.2
4372716,2,97.2,5.0,0.0,-0.07,-0.028
4241478,2,251.72,14.6,1.607143,0.053612,0.2
3055899,2,84.12,0.8,-0.333333,0.0267,-0.18932
3139477,2,233.09,88.6,-0.159393,0.060009,-0.071632
3929630,2,256.18,33.6,0.0,0.060003,0.024001
4567096,2,97.2,0.8,0.0,-0.07,-0.028
4361409,2,91.34,1.6,-0.887324,0.01842,-0.2
4361529,2,192.42,7.0,-0.078947,0.047191,-0.028492
15847,2,192.11,16.2,-0.352,0.059974,-0.18721
4240472,2,135.48,2.6,0.857143,0.041745,0.2
4596602,2,97.2,0.8,0.0,-0.07,-0.028
3059915,2,197.24,7.6,0.055556,0.030405,0.045495
4241372,2,186.81,10.0,-0.668874,0.06001,-0.2
4047646,2,234.89,10.6,3.416667,0.060001,0.2
4241374,2,97.2,2.4,0.0,-0.07,-0.028
3116407,2,97.2,3.2,0.0,-0.07,-0.028
17372,2,124.2,1.2,0.5,0.013287,0.2
4567048,2,254.75,37.6,4.222222,0.032827,0.2
4569987,2,131.52,30.0,0.12782,0.038529,0.092103
4361411,2,109.72,9.0,0.125,-0.005146,0.072942
4819231,2,130.51,0.2,1.5,0.039515,0.2
4597703,2,97.2,22.0,0.0,-0.07,-0.028
4431492,2,97.2,2.6,0.0,-0.07,-0.028
4047650,2,120.65,20.8,-0.009524,0.030087,0.00632
4241961,2,97.2,2.0,0.0,-0.07,-0.028
4430802,2,97.2,0.4,0.0,-0.07,-0.028
4243389,2,80.32,6.4,-0.794872,0.019969,-0.2
3054212,2,87.38,8.6,-0.582524,0.005443,-0.2
2473037,2,105.94,0.8,0.0,0.003228,0.001291
4576297,2,243.96,20.8,12.0,0.060014,0.2
4426385,2,119.78,2.0,-0.911504,0.032777,-0.2
2977187,2,244.86,24.4,3.88,0.060003,0.2
4371733,2,137.98,10.4,0.405405,0.018929,0.2
8439,2,95.91,67.6,-0.40388,0.030087,-0.2
4430878,2,231.09,27.8,-0.172619,0.060009,-0.079568
4678006,2,157.4,8.2,2.727273,0.00958,0.2
3912547,2,301.28,98.6,1.347619,0.060009,0.2
4259147,2,96.21,9.8,-0.473118,0.032348,-0.2
3886598,2,121.06,37.0,5.166667,-0.014757,0.2
3117251,2,128.93,39.8,0.105556,0.030087,0.075368
4034949,2,97.2,0.8,0.0,-0.07,-0.028
3929645,2,216.31,28.6,0.254386,0.018374,0.159981
4241464,2,97.2,112.6,0.0,-0.07,-0.028
16002,2,85.77,1.8,-0.775,0.031774,-0.2
4599739,2,133.04,2.8,-0.416667,0.028784,-0.2
4241474,2,86.65,4.6,-0.465116,0.029327,-0.2
3138826,2,97.2,0.4,0.0,-0.07,-0.028
4032473,2,264.61,27.2,1.15873,0.038395,0.2
4361370,2,244.28,17.2,-0.085106,0.060009,-0.02706
3051738,2,97.2,0.4,0.0,-0.07,-0.028
4258199,2,97.2,0.4,0.0,-0.07,-0.028
4426339,2,301.28,97.4,0.453731,0.060009,0.2
14958,2,97.2,0.4,0.0,-0.07,-0.028
16731,2,134.74,6.8,-0.15,0.020036,-0.081985
4569559,2,134.99,14.6,2.842105,0.020016,0.2
3054850,2,265.9,28.8,0.099237,0.060023,0.083551
3045523,2,97.2,8.8,0.0,-0.07,-0.028
4259619,2,86.7,0.4,-0.666667,0.006425,-0.2
4360290,2,97.2,0.4,0.0,-0.07,-0.028
4428209,2,92.36,14.4,-0.446154,0.019969,-0.2
4040612,2,124.09,18.2,10.375,0.0242,0.2
4366963,2,97.2,5.0,0.0,-0.07,-0.028
2972342,2,97.2,0.4,0.0,-0.07,-0.028
4362081,2,106.41,0.8,0.0,0.008008,0.003203
4429025,2,171.49,31.0,-0.340426,0.019988,-0.19626
15864,2,200.86,57.6,-0.43083,0.060009,-0.2
4685382,2,158.75,6.2,-0.550725,0.019994,-0.2
3127292,2,87.74,2.2,-0.5,0.030133,-0.2
4428718,2,174.18,8.2,-0.684615,0.059973,-0.2
3916433,2,193.84,20.8,-0.218045,0.043983,-0.113234
4361777,2,135.44,4.6,1.875,0.019967,0.2
4612826,2,180.98,13.6,-0.346154,0.05997,-0.183704
4686612,2,133.54,8.8,1.933333,0.014862,0.2
4432665,2,89.32,12.8,-0.503876,0.020013,-0.2
4890973,2,190.86,11.6,-0.491228,0.060012,-0.2
4429086,2,94.92,3.4,-0.685185,0.022522,-0.2
4038941,2,218.7,91.8,-0.25487,0.060009,-0.128919
3051909,2,105.93,1.2,0.0,0.003229,0.001291
4362477,2,82.26,0.4,-0.333333,0.020026,-0.19199
15818,2,217.19,30.2,-0.10119,0.039217,-0.045028
4432775,2,112.11,6.0,-0.473684,0.020026,-0.2
4241457,2,145.43,11.2,3.0,0.019993,0.2
3117256,2,180.7,8.6,-0.022727,0.019992,-0.00564
2971573,2,91.86,0.8,-0.333333,0.020027,-0.191989
4567750,2,179.5,23.4,-0.486842,0.028802,-0.2
4258173,2,245.15,28.4,2.463415,0.020024,0.2
4697815,2,240.77,28.0,6.0,0.059995,0.2
3150744,2,85.63,0.4,-0.5,0.003191,-0.2
3052587,2,253.23,91.2,-0.025641,0.060009,0.008619
2976592,2,195.66,10.0,-0.122807,0.048793,-0.054167
4243331,2,179.17,7.8,5.5,0.058397,0.2
3128720,2,243.24,29.2,1.354839,0.019995,0.2
4372505,2,97.2,0.4,0.0,-0.07,-0.028
16737,2,126.27,17.6,0.142857,0.019969,0.093702
3118892,2,87.5,1.8,-0.742857,0.020023,-0.2
4596448,2,126.19,29.0,0.141732,0.019969,0.093027
4369466,2,120.48,18.0,44.0,0.019969,0.2
4686422,2,154.04,7.8,-0.093023,0.02,-0.047814
4877706,2,138.22,6.4,-0.238095,0.020017,-0.13485
4432577,2,254.05,69.6,0.270073,0.019999,0.170043
4429059,2,189.73,11.0,17.333333,0.020013,0.2
4040774,2,97.2,0.4,0.0,-0.07,-0.028
