playerId,week,price,score,expectation_gap,momentum,price_change_pct
3914397,7,120.0,2.6,5.5,-0.07,0.2
4036131,7,115.01,25.2,1.831461,0.593249,0.2
4360234,7,147.32,1.6,1.666667,0.19998,0.2
17372,7,96.69,0.4,-0.666667,0.514463,-0.194215
4569987,7,96.0,35.2,1.022989,-0.201103,0.2
4361411,7,96.0,53.0,17.275862,0.053728,0.2
4431492,7,133.26,5.0,0.5625,0.420376,0.2
4368003,7,117.38,12.6,0.243421,-0.200015,0.066047
4239993,7,259.56,38.8,1.906367,0.133886,0.2
4047650,7,92.67,13.2,-0.612524,-0.181017,-0.2
4241961,7,96.0,0.4,-0.952381,0.612903,-0.2
3116389,7,163.38,6.2,0.169811,0.2,0.181887
4430802,7,144.0,16.8,0.527273,0.075269,0.2
3054212,7,141.16,22.4,2.612903,1.261872,0.2
11252,7,144.0,127.4,1.109272,1.087225,0.2
4362238,7,136.31,22.4,0.75,-0.11809,0.2
4371733,7,64.0,4.6,-0.845291,-0.567078,-0.2
8439,7,139.56,117.4,0.655075,1.03737,0.2
4362628,7,292.3,61.0,1.016529,0.174106,0.2
4360423,7,127.24,77.8,0.023684,0.306835,0.136944
3886598,7,96.0,10.6,1.078431,0.075269,0.2
3117251,7,115.61,72.6,0.706897,-0.341734,0.2
4034949,7,103.31,0.8,-0.333333,0.152382,-0.139047
4373626,7,85.9,3.2,-0.795745,-0.215449,-0.2
4241464,7,73.67,43.0,-0.505178,0.30221,-0.182223
16002,7,64.0,2.4,-0.71875,-0.266841,-0.2
4430807,7,113.33,37.2,-0.235616,0.214421,-0.055601
4051167,7,68.25,0.4,-0.5,0.38276,-0.146896
4241474,7,110.1,7.2,0.714286,0.778866,0.2
3043116,7,96.0,0.4,-0.95,0.327492,-0.2
4035020,7,120.0,0.4,3.0,-0.07,0.2
4360248,7,89.28,19.2,0.165992,0.041044,0.116013
4428796,7,96.0,4.6,0.483871,0.075269,0.2
3045523,7,96.0,4.4,-0.741176,0.437365,-0.2
4430191,7,120.0,3.8,1.375,-0.07,0.2
4426502,7,96.0,14.0,-0.630931,0.223171,-0.2
3040151,7,97.2,0.8,0.0,-0.07,-0.028
4430835,7,97.2,0.4,0.0,-0.07,-0.028
4431523,7,97.2,0.6,0.0,-0.07,-0.028
4040655,7,120.0,16.8,0.806452,-0.07,0.2
4040612,7,82.41,3.0,0.0,0.075269,0.030108
4683243,7,79.41,6.8,-0.367442,-0.200032,-0.2
14012,7,101.2,14.4,0.066667,-0.07,0.012
4362887,7,92.16,18.4,-0.757042,-0.2,-0.2
4427366,7,137.11,12.4,-0.43508,-0.176326,-0.2
4429105,7,76.8,1.6,-0.2,-0.2,-0.2
4685472,7,207.94,9.8,-0.548387,0.2,-0.2
3128390,7,80.0,5.2,-0.290909,-0.07,-0.2
4431588,7,80.0,0.8,-0.789474,-0.07,-0.2
4808766,7,137.39,9.4,-0.22314,-0.200019,-0.2
10621,7,154.43,0.8,-0.111111,0.2,0.013333
4685720,7,177.79,53.2,-0.220513,0.079338,-0.100572
4568263,7,144.97,0.8,-0.111111,0.199966,0.01332
4038815,7,222.73,20.4,-0.476252,0.199991,-0.2
4361372,7,80.0,0.4,-0.943662,-0.07,-0.2
4708486,7,93.31,4.2,-0.5625,0.2,-0.2
14163,7,80.0,36.2,-0.596882,-0.07,-0.2
4695883,7,97.2,0.8,0.0,-0.07,-0.028
4430034,7,115.2,39.6,2.142857,-0.2,0.2
3115306,7,138.24,10.6,0.892857,0.2,0.2
4241416,7,83.91,13.0,-0.221557,-0.07,-0.160934
2310331,7,96.0,14.4,2.272727,-0.075777,0.2
4372780,7,168.47,0.8,-0.929204,-0.029763,-0.2
4695404,7,138.24,8.8,0.517241,-0.2,0.2
3149687,7,96.0,0.4,1.0,-0.184968,0.2
4036378,7,85.32,65.8,-0.086111,-0.161321,-0.116195
4427728,7,105.24,15.6,-0.290909,0.197222,-0.095657
4361432,7,128.22,20.0,0.724138,0.04069,0.2
4363538,7,106.36,1.2,0.285714,0.224792,0.2
4240657,7,99.38,8.8,-0.445378,0.064986,-0.2
4428850,7,64.0,2.2,-0.607143,-0.203031,-0.2
4379401,7,80.0,2.0,-0.883721,-0.07,-0.2
3059722,7,125.9,15.0,0.424051,0.200046,0.2
4361307,7,363.34,50.4,1.172414,0.199984,0.2
4245661,7,112.21,0.8,0.0,0.386089,0.154435
4037235,7,258.43,2.6,-0.711111,0.2,-0.2
4432708,7,116.34,14.8,-0.225131,-0.199978,-0.2
4426844,7,77.18,1.4,-0.704225,0.2,-0.2
4428863,7,97.2,0.4,0.0,-0.07,-0.028
4887558,7,75.33,3.8,0.055556,-0.229198,-0.058346
4572680,7,109.69,30.8,0.925,0.096581,0.2
4701936,7,96.0,10.6,-0.45641,0.07838,-0.2
4360761,7,160.62,10.8,0.61194,0.200018,0.2
2578570,7,139.97,101.8,0.814617,0.2,0.2
4047365,7,131.16,38.8,-0.039604,0.291967,0.093025
4035687,7,200.24,31.2,0.365427,-0.2,0.139256
4595342,7,89.58,52.4,3.943396,0.199968,0.2
4362081,7,78.45,0.4,-0.6,0.199951,-0.2
4429025,7,88.63,22.4,-0.142857,-0.07,-0.113714
3127292,7,96.0,0.4,-0.923077,0.700336,-0.2
3123052,7,112.64,0.4,0.0,0.397177,0.158871
4360078,7,96.0,25.6,0.765517,-0.473885,0.2
2998565,7,119.43,2.4,-0.454545,0.669885,-0.004773
2576336,7,62.21,6.2,-0.326087,-0.2,-0.2
4597500,7,80.0,2.4,-0.689655,-0.07,-0.2
4612826,7,190.98,23.0,0.108434,0.200029,0.145072
4686612,7,144.0,6.2,0.897959,0.509856,0.2
4429684,7,97.2,1.4,0.0,-0.07,-0.028
4242335,7,394.85,68.4,0.420561,-0.024633,0.2
4372071,7,95.54,2.6,-0.434783,0.2,-0.18087
4430968,7,93.31,10.6,-0.560166,0.2,-0.2
4431459,7,389.03,30.6,0.219124,0.199993,0.2
4038941,7,148.69,151.8,0.823423,0.00945,0.2
3917792,7,167.11,99.4,0.199035,0.039548,0.13524
15818,7,135.61,47.0,1.589532,-0.199986,0.2
4882093,7,93.5,4.4,-0.47619,-0.2,-0.2
3134353,7,89.2,5.2,-0.140496,0.2,-0.004298
4242557,7,120.0,11.8,1.36,-0.07,0.2
4426553,7,90.82,1.6,0.0,0.338023,0.135209
3052096,7,165.89,3.8,0.727273,0.2,0.2
4911851,7,118.28,1.6,-0.428571,0.607078,-0.014312
4569382,7,111.07,4.2,-0.125,0.090558,-0.038777
4360310,7,361.66,95.2,0.170972,0.150061,0.162607
12483,7,77.03,115.8,0.283814,-0.518572,-0.037141
16760,7,97.2,-0.6,0.0,-0.07,-0.028
4686361,7,34.06,0.4,-0.428571,-0.199925,-0.2
16800,7,96.0,51.8,1.213675,-0.453901,0.2
4430737,7,90.14,15.0,-0.507659,0.112493,-0.2
4361577,7,76.8,12.4,1.384615,-0.2,0.2
4239996,7,125.26,12.6,-0.461538,-0.20002,-0.2
4710855,7,116.64,15.0,4.769231,0.361771,0.2
4432620,7,77.57,18.0,0.8,-0.134092,0.2
4386544,7,97.2,5.0,0.0,-0.07,-0.028
4570037,7,97.2,21.0,0.0,-0.07,-0.028
4239944,7,49.15,5.2,-0.345912,-0.2,-0.2
4685415,7,178.13,42.2,3.262626,-0.078184,0.2
2573401,7,118.24,7.4,-0.327273,0.454212,-0.014679
4432773,7,174.74,10.2,-0.539503,0.199978,-0.2
4429096,7,93.76,9.4,0.355769,-0.103663,0.171997
4362921,7,80.0,9.0,-0.618644,-0.07,-0.2
3120348,7,152.83,9.4,-0.349481,0.030746,-0.19739
4366963,7,120.0,1.6,1.0,-0.07,0.2
4428331,7,97.2,41.6,0.0,-0.07,-0.028
15864,7,106.86,20.4,-0.721121,-0.200024,-0.2
4038524,7,97.2,-0.6,0.0,-0.07,-0.028
4372716,7,80.0,0.4,-0.818182,-0.07,-0.2
3055899,7,64.0,0.4,-0.666667,-0.289841,-0.2
3139477,7,361.0,116.4,0.063985,0.200015,0.118397
3863182,7,97.2,0.4,0.0,-0.07,-0.028
2576414,7,49.77,1.2,-0.810526,-0.199974,-0.2
4428718,7,85.62,11.0,-0.628378,-0.20003,-0.2
4240703,7,97.2,2.4,0.0,-0.07,-0.028
4890973,7,155.74,7.6,-0.789182,0.046217,-0.2
4361529,7,363.06,25.2,0.663366,-0.038303,0.2
4683062,7,90.5,12.4,-0.439759,-0.054018,-0.2
4429086,7,103.92,3.2,-0.774648,0.827026,-0.133978
